Time, ID, Data
10255637,4394000,0000004E
10258176,2214000,806800000000
10269677,4214001,0000802E10332B00
10272558,4294001,0000903900000000
10275478,4214006,000C000000002000
10278398,A194003,0000400000000000
10290337,302911A,00000E57
10294977,4214001,0000802E10332B00
10297838,4294001,0000903900000000
10300697,421400B,00A13E0800000108
10303517,6264000,142F108003003104
10321357,6214000,2C00400000230E00
10326237,4294001,0000903900000000
10329816,4214001,0000802E10332B00
10336276,4394100,8327DE0004000000
10351279,63D4000,555B000006C50000
10354135,4294001,0000903900000000
10356296,4394000,0000004E
10359156,421400B,00A13E0800000108
10361956,4214001,0000802E10332B00
10376316,4214006,000C000000002000
10379155,C394003,C202000008016000
10382056,6254000,00FFFF00FFFFFF20
10385356,4294001,0000903900000000
10390516,302911A,00000F4A
10398255,4214001,0000802E10332B00
10412754,C3D4000,1AAE
10423734,4214001,0000802E10332B00
10426595,421400B,00A13E0800000108
10433635,4294001,0000903900000000
10436514,4394100,8317DB0003FF8000
10451095,621401A,0007010000000000
10454035,6314000,0000000000000000
10456195,4394000,0000004E
10459054,4294001,0000903900000000
10464054,4214001,0000802E10332B00
10468014,E094000,001E04401C49
10470335,E094024,003A
10472115,E094003,001E
10474974,421400B,00A13E0800000108
10477875,4214006,000C000000002000
10480733,6314003,2210300000000000
10482532,E09400A,0036
10484312,E09401A,001E
10486091,621400A,0000
10487873,E094020,000A
10490732,4294001,0000903900000000
10492851,302911A,000000F1
10495651,4214001,0000802E10332B00
10497753,6314020,180000A8
10506052,2214000,806800000000
10520813,4294001,0000903900000000
10525631,4214001,0000802E10332B00
10533672,421400B,00A13E0800000108
10536532,4394100,8327DA0004010000
10554930,4214001,0000802E10332B00
10557791,4294001,0000903900000000
10559950,4394000,0000004E
10571511,6214000,2C00400000230E00
10579911,4214006,000C000000002000
10582771,4294001,0000903900000000
10589210,421400B,00A13E0800000108
10591349,302911A,000001EC
10596590,6284000,0000000000000000
10599510,4214001,0000802E10332B00
10608310,4294001,0000903900000000
10626270,4214001,0000802E10332B00
10631408,6254000,00FFFF00FFFFFF20
10634329,6314024,0000000000000000
10637168,4394100,8327DD0004010000
10646288,4294001,0000903900000000
10649231,2294000,0000000000000000
10652089,421400B,00A13E0800000108
10655609,4394000,0000004E
10670488,4214001,0000802E10332B00
10678548,4214006,000C000000002000
