Time, ID, Bus, Data
214810567,6314000,98,0000000000000000
214814748,4394000,98,00000043
214818749,4214001,98,0000906104CC1F00
214828808,4294001,98,0000000000000180
214831708,421400B,98,00863E0400000000
214834628,4214006,98,0000000000000000
214845369,6314003,98,2010300000000000
214847148,621400A,98,0000
214865068,2214000,98,006800000000
214868748,4214001,98,0000906104C11F00
214878827,4294001,98,0000000000000180
214895367,4394100,98,7EB7EB0003FD8000
214914665,4394000,98,00000043
214918825,4214001,98,0000906104C11F00
214928886,4294001,98,0000000000000180
214931786,421400B,98,00863E0400000000
214934706,4214006,98,0000000000000000
214937585,6214000,98,2C004000003A0B00
214945485,A3D4003,98,2CA5100390000000
214955484,6284000,98,0000000000000000
214968744,4214001,98,0000906104CC1F00
214978845,4294001,98,0000000000000180
214990402,6254000,98,80FFFF00FFFFFF00
214995403,4394100,98,7EB7EA0003FD8000
215014663,4394000,98,00000043
215018762,4214001,98,0000906104CC1F00
215028842,4294001,98,0000000000000180
215031742,421400B,98,00863E0400000000
215034662,4214006,98,0000000000000000
215045422,A354003,98,2CA5100390000000
215056542,621401A,98,0005010000000000
215060441,6314000,98,0000000000000000
215068761,4214001,98,0000906104CC1F00
215078841,4294001,98,0000000000000180
215095359,4394100,98,7EB7EB0003FD8000
215114659,4394000,98,00000043
215117199,2214000,98,006800000000
215120018,4214001,98,0000906104DA1F00
215128838,4294001,98,0000000000000180
215131758,421400B,98,00863E0400000000
215134678,4214006,98,0000000000000000
215145519,A194003,98,0000400000000000
215160357,6264000,98,0A1ED07FC0242500
215168737,4214001,98,0000906104DA1F00
215178857,4294001,98,0000000000000180
215181756,6214000,98,2C004000003A0B00
215195375,4394100,98,7EA7EB0003FD8000
215210396,63D4000,98,565B000007C00000
215214696,4394000,98,00000043
215218736,4214001,98,0000906104D31F00
215228875,4294001,98,0000000000000180
215231774,421400B,98,00863E0400000000
215234694,4214006,98,0000000000000000
215240495,6254000,98,80FFFF00FFFFFF00
215245435,C394003,98,C202000008016000
215268753,4214001,98,0000906104D31F00
215278873,4294001,98,0000000000000180
215295474,4394100,98,7EB7EA0003FD8000
215306352,621401A,98,0005010000000000
215310472,6314000,98,0000000000000000
215314692,4394000,98,00000043
215318771,4214001,98,0000906104D71F00
215328872,4294001,98,0000000000000180
215331771,421400B,98,00863E0400000000
215334691,4214006,98,0000000000000000
215337151,E094000,98,001E04401C4B
215339391,E094003,98,001E
215342950,E094020,98,000A
215345850,6314003,98,2010300000000000
215347952,6314020,98,1800009C
215349732,E09400A,98,001E
215351532,621400A,98,0000
215355252,E09401A,98,001E
215365052,2214000,98,006800000000
215368810,4214001,98,0000906104D71F00
215378931,4294001,98,0000000000000180
215395350,4394100,98,7EC7EB0003FE0000
215414649,4394000,98,00000043
215418829,4214001,98,0000906104D71F00
215428909,4294001,98,0000000000000180
215431808,421400B,98,00863E0400000000
215434727,4214006,98,0000000000000000
215437608,6214000,98,2C004000003A0B00
215455448,6284000,98,0000000000000000
215468809,4214001,98,0000906104E11F00
215478906,4294001,98,0000000000000180
215490387,6254000,98,80FFFF00FFFFFF00
215495366,4394100,98,7EA7EB0003FD8000
215505446,2294000,98,0000000000000000
215514646,4394000,98,00000043
215518826,4214001,98,0000906104E11F00
215528906,4294001,98,0000000000000180
215531805,421400B,98,00863E0400000000
215534724,4214006,98,0000000000000000
215556344,621401A,98,0005010000000000
215560444,6314000,98,0000000000000000
215568825,4214001,98,0000906104D01F00
215578924,4294001,98,0000000000000180
215595383,4394100,98,7EA7EA0003FD8000
215614642,4394000,98,00000043
215617181,2214000,98,006800000000
215620022,4214001,98,0000906104D01F00
215628921,4294001,98,0000000000000180
215631842,421400B,98,00863E0400000000
215634762,4214006,98,0000000000000000
215645041,C214003,98,004204012013
215660321,6264000,98,0A1ED07FB0242400
215668842,4214001,98,0000906104D01F00
215678920,4294001,98,0000000000000180
215681801,6214000,98,2C004000003A0B00
215695440,4394100,98,7EA7EB0003FD8000
215710461,63D4000,98,565B000007C00000
215714741,4394000,98,00000043
215718840,4214001,98,0000906104E11F00
215728939,4294001,98,0000000000000180
215731840,421400B,98,00863E0400000000
215734760,4214006,98,0000000000000000
215740459,6254000,98,80FFFF00FFFFFF00
215745400,C054003,98,1781CAE188E70000
215768858,4214001,98,0000906104E11F00
215778938,4294001,98,0000000000000180
215795357,4394100,98,7EB7EB0003FC8000
215806337,621401A,98,0005010000000000
215810419,6314000,98,0000000000000000
215814638,4394000,98,00000043
215818878,4214001,98,0000906104C51F00
215828996,4294001,98,0000000000000180
215831897,421400B,98,00863E0400000000
215834817,4214006,98,0000000000000000
215845497,6314003,98,2010300000000000
215847278,621400A,98,0000
215865037,2214000,98,006800000000
215868896,4214001,98,0000906104C51F00
215878976,4294001,98,0000000000000180
215895335,4394100,98,7EB7EB0003FD8000
215914636,4394000,98,00000043
215918835,4214001,98,0000906104C51F00
215928954,4294001,98,0000000000000180
215931855,421400B,98,00863E0400000000
215934774,4214006,98,0000000000000000
215937654,6214000,98,2C004000003A0B00
215945474,A3D4003,98,2CA5100390000000
215955433,6284000,98,0000000000000000
215968854,4214001,98,0000906104C51F00
215978972,4294001,98,0000000000000180
215990353,6254000,98,80FFFF00FFFFFF00
215995374,4394100,98,7EB7EA0003FD8000
216014631,4394000,98,00000043
216018872,4214001,98,0000906104C51F00
216028970,4294001,98,0000000000000180
216031870,421400B,98,00863E0400000000
216034791,4214006,98,0000000000000000
216045410,A354003,98,2CA5100390000000
216056531,621401A,98,0005010000000000
216060431,6314000,98,0000000000000000
216068911,4214001,98,0000906104C11F00
216078989,4294001,98,0000000000000180
216095369,4394100,98,7EA7EA0003FD8000
216114628,4394000,98,00000043
216117168,2214000,98,006800000000
216120028,4214001,98,0000906104C11F00
216128988,4294001,98,0000000000000180
216131887,421400B,98,00863E0400000000
216134806,4214006,98,0000000000000000
216145487,A194003,98,0000400000000000
216160367,6264000,98,0A1ED07F90242400
216168866,4214001,98,0000906104BA1F00
216178986,4294001,98,0000000000000180
216181865,6214000,98,2C004000003A0B00
216195465,4394100,98,7EB7EA0003FD8000
216210424,63D4000,98,565B000007C00000
216214704,4394000,98,00000043
216218865,4214001,98,0000906104BA1F00
216229004,4294001,98,0000000000000180
216231904,421400B,98,00863E0400000000
216234824,4214006,98,0000000000000000
216240363,6254000,98,80FFFF00FFFFFF00
216245404,C394003,98,C202000008016000
216268883,4214001,98,0000906104BA1F00
216279041,4294001,98,0000000000000180
216295343,4394100,98,7EC7EA0003FD8000
216306321,621401A,98,0005010000000000
216310402,6314000,98,0000000000000000
216314620,4394000,98,00000043
216319001,4214001,98,0000906104B71F00
216329060,4294001,98,0000000000000180
216331961,421400B,98,00863E0400000000
216334881,4214006,98,0000000000000000
216337341,E094000,98,001E04401C4B
216339361,E094003,98,001E
216342960,E094020,98,000A
216345861,6314003,98,2010300000000000
216348001,6314020,98,00000098
216349781,E09400A,98,001E
216351581,621400A,98,0000
216355241,E09401A,98,001E
216365021,2214000,98,006800000000
216368941,4214001,98,0000906104B71F00
216379019,4294001,98,0000000000000180
216395339,4394100,98,7EA7EB0003FD8000
216414619,4394000,98,00000043
216418938,4214001,98,0000906104CC1F00
216429019,4294001,98,0000000000000180
216431937,421400B,98,00863E0400000000
216434858,4214006,98,0000000000000000
216437738,6214000,98,2C004000003A0B00
216455417,6284000,98,0000000000000000
216468957,4214001,98,0000906104CC1F00
216479035,4294001,98,0000000000000180
216490335,6254000,98,80FFFF00FFFFFF00
216495316,4394100,98,7EB7EB0003FD8000
216505416,2294000,98,0000000000000000
216514615,4394000,98,00000043
216518936,4214001,98,0000906104C91F00
216529034,4294001,98,0000000000000180
216531954,421400B,98,00863E0400000000
216534875,4214006,98,0000000000000000
216556314,621401A,98,0005010000000000
216560394,6314000,98,0000000000000000
216568913,4214001,98,0000906104C91F00
216579054,4294001,98,0000000000000180
216595331,4394100,98,7ED7EA0003FD8000
216614653,4394000,98,00000043
216617191,2214000,98,006800000000
216619992,4214001,98,0000906104C91F00
216629492,4294001,98,0000000000000180
216632391,421400B,98,00863E0400000000
216635310,4214006,98,0000000000000000
216644991,C214003,98,004204012013
216660350,6264000,98,0A1ED07FB0232400
216668949,4214001,98,0000906104DA1F00
