Time [s], Analyzer Name, Decoded Protocol Result
0.393728040000000,CAN,Data Field Byte: '0' (0x00)
0.393828040000000,CAN,Data Field Byte: '0' (0x00)
0.393928040000000,CAN,Data Field Byte: '0' (0x00)
0.394018040000000,CAN,Data Field Byte: '0' (0x00)
0.394118040000000,CAN,Data Field Byte: '1' (0x01)
0.394208040000000,CAN,Data Field Byte: '128' (0x80)
0.394298040000000,CAN,CRC value: '14432' (0x3860)
0.394468040000000,CAN,ACK
0.409237640000000,CAN,Extended CAN Identifier: '103170048' (0x06264000)
0.409607640000000,CAN,Control Field: '8' (0x8) bytes
0.409647640000000,CAN,Data Field Byte: '7' (0x07)
0.409737640000000,CAN,Data Field Byte: '30' (0x1E)
0.409817640000000,CAN,Data Field Byte: '216' (0xD8)
0.409897640000000,CAN,Data Field Byte: '127' (0x7F)
0.409987640000000,CAN,Data Field Byte: '240' (0xF0)
0.410077640000000,CAN,Data Field Byte: '27' (0x1B)
0.410167640000000,CAN,Data Field Byte: '29' (0x1D)
0.410247640000000,CAN,Data Field Byte: '0' (0x00)
0.410337640000000,CAN,CRC value: '20139' (0x4EAB)
0.410497640000000,CAN,ACK
0.413137540000000,CAN,Extended CAN Identifier: '69287937' (0x04214001)
0.413497540000000,CAN,Control Field: '8' (0x8) bytes
0.413537540000000,CAN,Data Field Byte: '0' (0x00)
0.413637540000000,CAN,Data Field Byte: '2' (0x02)
0.413727540000000,CAN,Data Field Byte: '208' (0xD0)
0.413807540000000,CAN,Data Field Byte: '130' (0x82)
0.413897540000000,CAN,Data Field Byte: '3' (0x03)
0.413987540000000,CAN,Data Field Byte: '148' (0x94)
0.414067540000000,CAN,Data Field Byte: '24' (0x18)
0.414157540000000,CAN,Data Field Byte: '0' (0x00)
0.414257540000000,CAN,CRC value: '26286' (0x66AE)
0.414417540000000,CAN,ACK
0.415637700000000,CAN,Extended CAN Identifier: '169426947' (0x0A194003)
0.415997700000000,CAN,Control Field: '8' (0x8) bytes
0.416037700000000,CAN,Data Field Byte: '0' (0x00)
0.416137700000000,CAN,Data Field Byte: '0' (0x00)
0.416227700000000,CAN,Data Field Byte: @ (0x40)
0.416327700000000,CAN,Data Field Byte: '0' (0x00)
0.416417700000000,CAN,Data Field Byte: '0' (0x00)
0.416517700000000,CAN,Data Field Byte: '0' (0x00)
0.416617700000000,CAN,Data Field Byte: '0' (0x00)
0.416707700000000,CAN,Data Field Byte: '0' (0x00)
0.416807700000000,CAN,CRC value: '23457' (0x5BA1)
0.416967700000000,CAN,ACK
0.418147420000000,CAN,Extended CAN Identifier: '69812225' (0x04294001)
0.418507420000000,CAN,Control Field: '8' (0x8) bytes
0.418547420000000,CAN,Data Field Byte: '0' (0x00)
0.418647420000000,CAN,Data Field Byte: '0' (0x00)
0.418737420000000,CAN,Data Field Byte: '0' (0x00)
0.418837420000000,CAN,Data Field Byte: '0' (0x00)
0.418937420000000,CAN,Data Field Byte: '0' (0x00)
0.419027420000000,CAN,Data Field Byte: '0' (0x00)
0.419127420000000,CAN,Data Field Byte: '1' (0x01)
0.419217420000000,CAN,Data Field Byte: '128' (0x80)
0.419307420000000,CAN,CRC value: '14432' (0x3860)
0.419477420000000,CAN,ACK
0.419607380000000,CAN,Extended CAN Identifier: '69287947' (0x0421400B)
0.419967380000000,CAN,Control Field: '8' (0x8) bytes
0.420007380000000,CAN,Data Field Byte: '0' (0x00)
0.420107380000000,CAN,Data Field Byte: '134' (0x86)
0.420187380000000,CAN,Data Field Byte: > (0x3E)
0.420277380000000,CAN,Data Field Byte: '4' (0x04)
0.420367380000000,CAN,Data Field Byte: '0' (0x00)
0.420467380000000,CAN,Data Field Byte: '0' (0x00)
0.420557380000000,CAN,Data Field Byte: '0' (0x00)
0.420657380000000,CAN,Data Field Byte: '0' (0x00)
0.420747380000000,CAN,CRC value: '6188' (0x182C)
0.420927380000000,CAN,ACK
0.421057340000000,CAN,Extended CAN Identifier: '102842368' (0x06214000)
0.421427340000000,CAN,Control Field: '8' (0x8) bytes
0.421467340000000,CAN,Data Field Byte: COMMA (0x2C)
0.421557340000000,CAN,Data Field Byte: '0' (0x00)
0.421657340000000,CAN,Data Field Byte: @ (0x40)
0.421747340000000,CAN,Data Field Byte: '0' (0x00)
0.421837340000000,CAN,Data Field Byte: '0' (0x00)
0.421937340000000,CAN,Data Field Byte: 8 (0x38)
0.422017340000000,CAN,Data Field Byte: '11' (0x0B)
0.422107340000000,CAN,Data Field Byte: '0' (0x00)
0.422197340000000,CAN,CRC value: '25820' (0x64DC)
0.422357340000000,CAN,ACK
0.422487300000000,CAN,Extended CAN Identifier: '69287942' (0x04214006)
0.422847300000000,CAN,Control Field: '8' (0x8) bytes
0.422887300000000,CAN,Data Field Byte: '0' (0x00)
0.422987300000000,CAN,Data Field Byte: '0' (0x00)
0.423077300000000,CAN,Data Field Byte: '0' (0x00)
0.423177300000000,CAN,Data Field Byte: '0' (0x00)
0.423277300000000,CAN,Data Field Byte: '0' (0x00)
0.423367300000000,CAN,Data Field Byte: '0' (0x00)
0.423467300000000,CAN,Data Field Byte: '0' (0x00)
0.423557300000000,CAN,Data Field Byte: '0' (0x00)
0.423657300000000,CAN,CRC value: '11418' (0x2C9A)
0.423817300000000,CAN,ACK
0.426657200000000,CAN,Extended CAN Identifier: '70861056' (0x04394100)
0.427027200000000,CAN,Control Field: '8' (0x8) bytes
0.427067200000000,CAN,Data Field Byte: ~ (0x7E)
0.427157200000000,CAN,Data Field Byte: '183' (0xB7)
0.427237200000000,CAN,Data Field Byte: '234' (0xEA)
0.427327200000000,CAN,Data Field Byte: '0' (0x00)
0.427417200000000,CAN,Data Field Byte: '3' (0x03)
0.427517200000000,CAN,Data Field Byte: '255' (0xFF)
0.427617200000000,CAN,Data Field Byte: '128' (0x80)
0.427707200000000,CAN,Data Field Byte: '0' (0x00)
0.427807200000000,CAN,CRC value: '24975' (0x618F)
0.427967200000000,CAN,ACK
0.434187020000000,CAN,Extended CAN Identifier: '104677376' (0x063D4000)
0.434567020000000,CAN,Control Field: '8' (0x8) bytes
0.434607020000000,CAN,Data Field Byte: W (0x57)
0.434687020000000,CAN,Data Field Byte: [ (0x5B)
0.434767020000000,CAN,Data Field Byte: '0' (0x00)
0.434857020000000,CAN,Data Field Byte: '0' (0x00)
0.434957020000000,CAN,Data Field Byte: \r (0x0D)
0.435047020000000,CAN,Data Field Byte: '192' (0xC0)
0.435137020000000,CAN,Data Field Byte: '0' (0x00)
0.435227020000000,CAN,Data Field Byte: '0' (0x00)
0.435327020000000,CAN,CRC value: '13421' (0x346D)
0.435487020000000,CAN,ACK
0.436636960000000,CAN,Extended CAN Identifier: '70860800' (0x04394000)
0.437006960000000,CAN,Control Field: '4' (0x4) bytes
0.437046960000000,CAN,Data Field Byte: '0' (0x00)
0.437146960000000,CAN,Data Field Byte: '0' (0x00)
0.437236960000000,CAN,Data Field Byte: '0' (0x00)
0.437336960000000,CAN,Data Field Byte: C (0x43)
0.437416960000000,CAN,CRC value: '22436' (0x57A4)
0.437576960000000,CAN,ACK
0.438146920000000,CAN,Extended CAN Identifier: '69287937' (0x04214001)
0.438506920000000,CAN,Control Field: '8' (0x8) bytes
0.438546920000000,CAN,Data Field Byte: '0' (0x00)
0.438646920000000,CAN,Data Field Byte: '2' (0x02)
0.438736920000000,CAN,Data Field Byte: '208' (0xD0)
0.438816920000000,CAN,Data Field Byte: '130' (0x82)
0.438906920000000,CAN,Data Field Byte: '3' (0x03)
0.438996920000000,CAN,Data Field Byte: '172' (0xAC)
0.439076920000000,CAN,Data Field Byte: '23' (0x17)
0.439166920000000,CAN,Data Field Byte: '0' (0x00)
0.439256920000000,CAN,CRC value: '31536' (0x7B30)
0.439416920000000,CAN,ACK
0.443156780000000,CAN,Extended CAN Identifier: '69812225' (0x04294001)
0.443516780000000,CAN,Control Field: '8' (0x8) bytes
0.443556780000000,CAN,Data Field Byte: '0' (0x00)
0.443656780000000,CAN,Data Field Byte: '0' (0x00)
0.443746780000000,CAN,Data Field Byte: '0' (0x00)
0.443846780000000,CAN,Data Field Byte: '0' (0x00)
0.443946780000000,CAN,Data Field Byte: '0' (0x00)
0.444036780000000,CAN,Data Field Byte: '0' (0x00)
0.444136780000000,CAN,Data Field Byte: '1' (0x01)
0.444226780000000,CAN,Data Field Byte: '128' (0x80)
0.444316780000000,CAN,CRC value: '14432' (0x3860)
0.444486780000000,CAN,ACK
0.449186640000000,CAN,Extended CAN Identifier: '103104512' (0x06254000)
0.449556640000000,CAN,Control Field: '8' (0x8) bytes
0.449596640000000,CAN,Data Field Byte: '128' (0x80)
0.449686640000000,CAN,Data Field Byte: '255' (0xFF)
0.449776640000000,CAN,Data Field Byte: '255' (0xFF)
0.449876640000000,CAN,Data Field Byte: '0' (0x00)
0.449966640000000,CAN,Data Field Byte: '255' (0xFF)
0.450056640000000,CAN,Data Field Byte: '255' (0xFF)
0.450156640000000,CAN,Data Field Byte: '255' (0xFF)
0.450246640000000,CAN,Data Field Byte: '0' (0x00)
0.450336640000000,CAN,CRC value: '15014' (0x3AA6)
0.450496640000000,CAN,ACK
0.463156280000000,CAN,Extended CAN Identifier: '69287937' (0x04214001)
0.463516280000000,CAN,Control Field: '8' (0x8) bytes
0.463556280000000,CAN,Data Field Byte: '0' (0x00)
0.463656280000000,CAN,Data Field Byte: '2' (0x02)
0.463746280000000,CAN,Data Field Byte: '208' (0xD0)
0.463826280000000,CAN,Data Field Byte: '130' (0x82)
0.463916280000000,CAN,Data Field Byte: '3' (0x03)
0.464006280000000,CAN,Data Field Byte: '172' (0xAC)
0.464086280000000,CAN,Data Field Byte: '23' (0x17)
0.464176280000000,CAN,Data Field Byte: '0' (0x00)
0.464266280000000,CAN,CRC value: '31536' (0x7B30)
0.464426280000000,CAN,ACK
0.465636080000000,CAN,Extended CAN Identifier: '205078531' (0x0C394003)
0.465996080000000,CAN,Control Field: '8' (0x8) bytes
0.466036080000000,CAN,Data Field Byte: '194' (0xC2)
0.466116080000000,CAN,Data Field Byte: '2' (0x02)
0.466206080000000,CAN,Data Field Byte: '0' (0x00)
0.466296080000000,CAN,Data Field Byte: '0' (0x00)
0.466396080000000,CAN,Data Field Byte: '8' (0x08)
0.466486080000000,CAN,Data Field Byte: '1' (0x01)
0.466586080000000,CAN,Data Field Byte: ` (0x60)
0.466676080000000,CAN,Data Field Byte: '0' (0x00)
0.466766080000000,CAN,CRC value: '30904' (0x78B8)
0.466926080000000,CAN,ACK
0.468156160000000,CAN,Extended CAN Identifier: '69812225' (0x04294001)
0.468516160000000,CAN,Control Field: '8' (0x8) bytes
0.468556160000000,CAN,Data Field Byte: '0' (0x00)
0.468656160000000,CAN,Data Field Byte: '0' (0x00)
0.468746160000000,CAN,Data Field Byte: '0' (0x00)
0.468846160000000,CAN,Data Field Byte: '0' (0x00)
0.468946160000000,CAN,Data Field Byte: '0' (0x00)
0.469036160000000,CAN,Data Field Byte: '0' (0x00)
0.469136160000000,CAN,Data Field Byte: '1' (0x01)
0.469226160000000,CAN,Data Field Byte: '128' (0x80)
0.469316160000000,CAN,CRC value: '14432' (0x3860)
0.469486160000000,CAN,ACK
0.469616120000000,CAN,Extended CAN Identifier: '69287947' (0x0421400B)
0.469976120000000,CAN,Control Field: '8' (0x8) bytes
0.470016120000000,CAN,Data Field Byte: '0' (0x00)
0.470116120000000,CAN,Data Field Byte: '134' (0x86)
0.470196120000000,CAN,Data Field Byte: > (0x3E)
0.470286120000000,CAN,Data Field Byte: '4' (0x04)
0.470376120000000,CAN,Data Field Byte: '0' (0x00)
0.470476120000000,CAN,Data Field Byte: '0' (0x00)
0.470566120000000,CAN,Data Field Byte: '0' (0x00)
0.470666120000000,CAN,Data Field Byte: '0' (0x00)
0.470756120000000,CAN,CRC value: '6188' (0x182C)
0.470936120000000,CAN,ACK
0.471676080000000,CAN,Extended CAN Identifier: '69287942' (0x04214006)
0.472036080000000,CAN,Control Field: '8' (0x8) bytes
0.472076080000000,CAN,Data Field Byte: '0' (0x00)
0.472176080000000,CAN,Data Field Byte: '0' (0x00)
0.472266080000000,CAN,Data Field Byte: '0' (0x00)
0.472366080000000,CAN,Data Field Byte: '0' (0x00)
0.472466080000000,CAN,Data Field Byte: '0' (0x00)
0.472556080000000,CAN,Data Field Byte: '0' (0x00)
0.472656080000000,CAN,Data Field Byte: '0' (0x00)
0.472746080000000,CAN,Data Field Byte: '0' (0x00)
0.472846080000000,CAN,CRC value: '11418' (0x2C9A)
0.473006080000000,CAN,ACK
0.476635940000000,CAN,Extended CAN Identifier: '70861056' (0x04394100)
0.477005940000000,CAN,Control Field: '8' (0x8) bytes
0.477045940000000,CAN,Data Field Byte: ~ (0x7E)
0.477135940000000,CAN,Data Field Byte: '167' (0xA7)
0.477215940000000,CAN,Data Field Byte: '234' (0xEA)
0.477305940000000,CAN,Data Field Byte: '0' (0x00)
0.477395940000000,CAN,Data Field Byte: '3' (0x03)
0.477495940000000,CAN,Data Field Byte: '255' (0xFF)
0.477595940000000,CAN,Data Field Byte: '128' (0x80)
0.477685940000000,CAN,Data Field Byte: '0' (0x00)
0.477785940000000,CAN,CRC value: '25852' (0x64FC)
0.477955940000000,CAN,ACK
0.484185760000000,CAN,Extended CAN Identifier: '103890944' (0x06314000)
0.484555760000000,CAN,Control Field: '8' (0x8) bytes
0.484595760000000,CAN,Data Field Byte: '0' (0x00)
0.484695760000000,CAN,Data Field Byte: '0' (0x00)
0.484785760000000,CAN,Data Field Byte: '0' (0x00)
0.484885760000000,CAN,Data Field Byte: '0' (0x00)
0.484985760000000,CAN,Data Field Byte: '0' (0x00)
0.485075760000000,CAN,Data Field Byte: '0' (0x00)
0.485175760000000,CAN,Data Field Byte: '0' (0x00)
0.485265760000000,CAN,Data Field Byte: '0' (0x00)
0.485365760000000,CAN,CRC value: '10610' (0x2972)
0.485525760000000,CAN,ACK
0.486635700000000,CAN,Extended CAN Identifier: '70860800' (0x04394000)
0.487005700000000,CAN,Control Field: '4' (0x4) bytes
0.487045700000000,CAN,Data Field Byte: '0' (0x00)
0.487145700000000,CAN,Data Field Byte: '0' (0x00)
0.487235700000000,CAN,Data Field Byte: '0' (0x00)
0.487335700000000,CAN,Data Field Byte: C (0x43)
0.487415700000000,CAN,CRC value: '22436' (0x57A4)
0.487575700000000,CAN,ACK
0.488185660000000,CAN,Extended CAN Identifier: '69287937' (0x04214001)
0.488545660000000,CAN,Control Field: '8' (0x8) bytes
0.488585660000000,CAN,Data Field Byte: '0' (0x00)
0.488685660000000,CAN,Data Field Byte: '2' (0x02)
0.488775660000000,CAN,Data Field Byte: '208' (0xD0)
0.488855660000000,CAN,Data Field Byte: '130' (0x82)
0.488945660000000,CAN,Data Field Byte: '3' (0x03)
0.489035660000000,CAN,Data Field Byte: '172' (0xAC)
0.489115660000000,CAN,Data Field Byte: '24' (0x18)
0.489205660000000,CAN,Data Field Byte: '0' (0x00)
0.489305660000000,CAN,CRC value: '21775' (0x550F)
0.489465660000000,CAN,ACK
0.492605540000000,CAN,Extended CAN Identifier: '235487232' (0x0E094000)
0.492985540000000,CAN,Control Field: '6' (0x6) bytes
0.493025540000000,CAN,Data Field Byte: '0' (0x00)
0.493115540000000,CAN,Data Field Byte: '30' (0x1E)
0.493205540000000,CAN,Data Field Byte: '4' (0x04)
0.493295540000000,CAN,Data Field Byte: @ (0x40)
0.493385540000000,CAN,Data Field Byte: '28' (0x1C)
0.493465540000000,CAN,Data Field Byte: K (0x4B)
0.493545540000000,CAN,CRC value: '2204' (0x089C)
0.493705540000000,CAN,ACK
0.493835520000000,CAN,Extended CAN Identifier: '69812225' (0x04294001)
0.494195520000000,CAN,Control Field: '8' (0x8) bytes
0.494235520000000,CAN,Data Field Byte: '0' (0x00)
0.494335520000000,CAN,Data Field Byte: '0' (0x00)
0.494425520000000,CAN,Data Field Byte: '0' (0x00)
0.494525520000000,CAN,Data Field Byte: '0' (0x00)
0.494625520000000,CAN,Data Field Byte: '0' (0x00)
0.494715520000000,CAN,Data Field Byte: '0' (0x00)
0.494815520000000,CAN,Data Field Byte: '1' (0x01)
0.494905520000000,CAN,Data Field Byte: '128' (0x80)
0.494995520000000,CAN,CRC value: '14432' (0x3860)
0.495165520000000,CAN,ACK
0.495375420000000,CAN,Extended CAN Identifier: '235487242' (0x0E09400A)
0.495745420000000,CAN,Control Field: '2' (0x2) bytes
0.495795420000000,CAN,Data Field Byte: '0' (0x00)
0.495885420000000,CAN,Data Field Byte: '30' (0x1E)
0.495975420000000,CAN,CRC value: '31656' (0x7BA8)
0.496135420000000,CAN,ACK
0.496265500000000,CAN,Extended CAN Identifier: '235487235' (0x0E094003)
0.496635500000000,CAN,Control Field: '2' (0x2) bytes
0.496685500000000,CAN,Data Field Byte: '0' (0x00)
0.496775500000000,CAN,Data Field Byte: '30' (0x1E)
0.496865500000000,CAN,CRC value: '3892' (0x0F34)
0.497025500000000,CAN,ACK
0.497155460000000,CAN,Extended CAN Identifier: '235487264' (0x0E094020)
0.497525460000000,CAN,Control Field: '2' (0x2) bytes
0.497575460000000,CAN,Data Field Byte: '0' (0x00)
0.497665460000000,CAN,Data Field Byte: \n (0x0A)
0.497755460000000,CAN,CRC value: '3930' (0x0F5A)
0.497915460000000,CAN,ACK
0.503445640000000,CAN,Extended CAN Identifier: '102842394' (0x0621401A)
0.503795640000000,CAN,Control Field: '8' (0x8) bytes
0.503835640000000,CAN,Data Field Byte: '0' (0x00)
0.503935640000000,CAN,Data Field Byte: '5' (0x05)
0.504025640000000,CAN,Data Field Byte: '1' (0x01)
0.504115640000000,CAN,Data Field Byte: '0' (0x00)
0.504205640000000,CAN,Data Field Byte: '0' (0x00)
0.504305640000000,CAN,Data Field Byte: '0' (0x00)
0.504395640000000,CAN,Data Field Byte: '0' (0x00)
0.504495640000000,CAN,Data Field Byte: '0' (0x00)
0.504595640000000,CAN,CRC value: '27547' (0x6B9B)
0.504755640000000,CAN,ACK
0.504885640000000,CAN,Extended CAN Identifier: '235487258' (0x0E09401A)
0.505245640000000,CAN,Control Field: '2' (0x2) bytes
0.505295640000000,CAN,Data Field Byte: '0' (0x00)
0.505385640000000,CAN,Data Field Byte: '30' (0x1E)
0.505475640000000,CAN,CRC value: '18929' (0x49F1)
0.505645640000000,CAN,ACK
0.510365140000000,CAN,Extended CAN Identifier: '102842378' (0x0621400A)
0.510725140000000,CAN,Control Field: '2' (0x2) bytes
0.510775140000000,CAN,Data Field Byte: '4' (0x04)
0.510865140000000,CAN,Data Field Byte: '0' (0x00)
0.510965140000000,CAN,CRC value: '10772' (0x2A14)
0.511125140000000,CAN,ACK
0.511645060000000,CAN,Extended CAN Identifier: '35733504' (0x02214000)
0.512015060000000,CAN,Control Field: '6' (0x6) bytes
0.512055060000000,CAN,Data Field Byte: '0' (0x00)
0.512145060000000,CAN,Data Field Byte: h (0x68)
0.512235060000000,CAN,Data Field Byte: '0' (0x00)
0.512335060000000,CAN,Data Field Byte: '0' (0x00)
0.512425060000000,CAN,Data Field Byte: '0' (0x00)
0.512525060000000,CAN,Data Field Byte: '0' (0x00)
0.512625060000000,CAN,CRC value: '8558' (0x216E)
0.512785060000000,CAN,ACK
0.513155020000000,CAN,Extended CAN Identifier: '69287937' (0x04214001)
0.513515020000000,CAN,Control Field: '8' (0x8) bytes
0.513555020000000,CAN,Data Field Byte: '0' (0x00)
0.513655020000000,CAN,Data Field Byte: '2' (0x02)
0.513745020000000,CAN,Data Field Byte: '208' (0xD0)
0.513825020000000,CAN,Data Field Byte: '130' (0x82)
0.513915020000000,CAN,Data Field Byte: '3' (0x03)
0.514005020000000,CAN,Data Field Byte: '148' (0x94)
0.514085020000000,CAN,Data Field Byte: '24' (0x18)
0.514175020000000,CAN,Data Field Byte: '0' (0x00)
0.514275020000000,CAN,CRC value: '26286' (0x66AE)
0.514435020000000,CAN,ACK
0.515634960000000,CAN,Extended CAN Identifier: '103890947' (0x06314003)
0.515994960000000,CAN,Control Field: '8' (0x8) bytes
0.516034960000000,CAN,Data Field Byte: ' ' (0x20)
0.516134960000000,CAN,Data Field Byte: '16' (0x10)
0.516214960000000,CAN,Data Field Byte: 0 (0x30)
0.516304960000000,CAN,Data Field Byte: '0' (0x00)
0.516404960000000,CAN,Data Field Byte: '0' (0x00)
0.516504960000000,CAN,Data Field Byte: '0' (0x00)
0.516594960000000,CAN,Data Field Byte: '0' (0x00)
0.516694960000000,CAN,Data Field Byte: '0' (0x00)
0.516784960000000,CAN,CRC value: '6242' (0x1862)
0.516954960000000,CAN,ACK
0.518164900000000,CAN,Extended CAN Identifier: '69812225' (0x04294001)
0.518524900000000,CAN,Control Field: '8' (0x8) bytes
0.518564900000000,CAN,Data Field Byte: '0' (0x00)
0.518664900000000,CAN,Data Field Byte: '0' (0x00)
0.518754900000000,CAN,Data Field Byte: '0' (0x00)
0.518854900000000,CAN,Data Field Byte: '0' (0x00)
0.518954900000000,CAN,Data Field Byte: '0' (0x00)
0.519044900000000,CAN,Data Field Byte: '0' (0x00)
0.519144900000000,CAN,Data Field Byte: '1' (0x01)
0.519234900000000,CAN,Data Field Byte: '128' (0x80)
0.519324900000000,CAN,CRC value: '14432' (0x3860)
0.519494900000000,CAN,ACK
0.519624860000000,CAN,Extended CAN Identifier: '69287947' (0x0421400B)
0.519984860000000,CAN,Control Field: '8' (0x8) bytes
0.520024860000000,CAN,Data Field Byte: '0' (0x00)
0.520124860000000,CAN,Data Field Byte: '134' (0x86)
0.520204860000000,CAN,Data Field Byte: > (0x3E)
0.520294860000000,CAN,Data Field Byte: '4' (0x04)
0.520384860000000,CAN,Data Field Byte: '0' (0x00)
0.520484860000000,CAN,Data Field Byte: '0' (0x00)
0.520574860000000,CAN,Data Field Byte: '0' (0x00)
0.520674860000000,CAN,Data Field Byte: '0' (0x00)
0.520764860000000,CAN,CRC value: '6188' (0x182C)
0.520944860000000,CAN,ACK
0.521674820000000,CAN,Extended CAN Identifier: '69287942' (0x04214006)
0.522034820000000,CAN,Control Field: '8' (0x8) bytes
0.522074820000000,CAN,Data Field Byte: '0' (0x00)
0.522174820000000,CAN,Data Field Byte: '0' (0x00)
0.522264820000000,CAN,Data Field Byte: '0' (0x00)
0.522364820000000,CAN,Data Field Byte: '0' (0x00)
0.522464820000000,CAN,Data Field Byte: '0' (0x00)
0.522554820000000,CAN,Data Field Byte: '0' (0x00)
0.522654820000000,CAN,Data Field Byte: '0' (0x00)
0.522744820000000,CAN,Data Field Byte: '0' (0x00)
0.522844820000000,CAN,CRC value: '11418' (0x2C9A)
0.523004820000000,CAN,ACK
0.526634680000000,CAN,Extended CAN Identifier: '70861056' (0x04394100)
0.527004680000000,CAN,Control Field: '8' (0x8) bytes
0.527044680000000,CAN,Data Field Byte: ~ (0x7E)
0.527134680000000,CAN,Data Field Byte: '183' (0xB7)
0.527214680000000,CAN,Data Field Byte: '234' (0xEA)
0.527304680000000,CAN,Data Field Byte: '0' (0x00)
0.527394680000000,CAN,Data Field Byte: '3' (0x03)
0.527494680000000,CAN,Data Field Byte: '255' (0xFF)
0.527594680000000,CAN,Data Field Byte: '128' (0x80)
0.527684680000000,CAN,Data Field Byte: '0' (0x00)
0.527784680000000,CAN,CRC value: '24975' (0x618F)
0.527944680000000,CAN,ACK
0.533074940000000,CAN,Extended CAN Identifier: '103890976' (0x06314020)
0.533434940000000,CAN,Control Field: '4' (0x4) bytes
0.533474940000000,CAN,Data Field Byte: '8' (0x08)
0.533564940000000,CAN,Data Field Byte: '0' (0x00)
0.533664940000000,CAN,Data Field Byte: '0' (0x00)
0.533754940000000,CAN,Data Field Byte: '168' (0xA8)
0.533834940000000,CAN,CRC value: '22671' (0x588F)
0.533994940000000,CAN,ACK
0.536635060000000,CAN,Extended CAN Identifier: '70860800' (0x04394000)
0.537005060000000,CAN,Control Field: '4' (0x4) bytes
0.537045060000000,CAN,Data Field Byte: '0' (0x00)
0.537145060000000,CAN,Data Field Byte: '0' (0x00)
0.537235060000000,CAN,Data Field Byte: '0' (0x00)
0.537335060000000,CAN,Data Field Byte: C (0x43)
0.537415060000000,CAN,CRC value: '22436' (0x57A4)
0.537575060000000,CAN,ACK
0.538165020000000,CAN,Extended CAN Identifier: '69287937' (0x04214001)
0.538525020000000,CAN,Control Field: '8' (0x8) bytes
0.538565020000000,CAN,Data Field Byte: '0' (0x00)
0.538665020000000,CAN,Data Field Byte: '2' (0x02)
0.538755020000000,CAN,Data Field Byte: '208' (0xD0)
0.538835020000000,CAN,Data Field Byte: '130' (0x82)
0.538925020000000,CAN,Data Field Byte: '3' (0x03)
0.539015020000000,CAN,Data Field Byte: '148' (0x94)
0.539095020000000,CAN,Data Field Byte: '24' (0x18)
0.539185020000000,CAN,Data Field Byte: '0' (0x00)
0.539285020000000,CAN,CRC value: '26286' (0x66AE)
0.539445020000000,CAN,ACK
0.543164900000000,CAN,Extended CAN Identifier: '69812225' (0x04294001)
0.543524900000000,CAN,Control Field: '8' (0x8) bytes
0.543564900000000,CAN,Data Field Byte: '0' (0x00)
0.543664900000000,CAN,Data Field Byte: '0' (0x00)
0.543754900000000,CAN,Data Field Byte: '0' (0x00)
0.543854900000000,CAN,Data Field Byte: '0' (0x00)
0.543954900000000,CAN,Data Field Byte: '0' (0x00)
0.544044900000000,CAN,Data Field Byte: '0' (0x00)
0.544144900000000,CAN,Data Field Byte: '1' (0x01)
0.544234900000000,CAN,Data Field Byte: '128' (0x80)
0.544324900000000,CAN,CRC value: '14432' (0x3860)
0.544494900000000,CAN,ACK
0.544624860000000,CAN,Extended CAN Identifier: '102842368' (0x06214000)
0.544994860000000,CAN,Control Field: '8' (0x8) bytes
0.545034860000000,CAN,Data Field Byte: COMMA (0x2C)
0.545124860000000,CAN,Data Field Byte: '0' (0x00)
0.545224860000000,CAN,Data Field Byte: @ (0x40)
0.545314860000000,CAN,Data Field Byte: '0' (0x00)
0.545404860000000,CAN,Data Field Byte: '0' (0x00)
0.545504860000000,CAN,Data Field Byte: 8 (0x38)
0.545584860000000,CAN,Data Field Byte: '11' (0x0B)
0.545674860000000,CAN,Data Field Byte: '0' (0x00)
0.545764860000000,CAN,CRC value: '25820' (0x64DC)
0.545924860000000,CAN,ACK
0.556644560000000,CAN,Extended CAN Identifier: '103301120' (0x06284000)
0.557014560000000,CAN,Control Field: '8' (0x8) bytes
0.557054560000000,CAN,Data Field Byte: '0' (0x00)
0.557154560000000,CAN,Data Field Byte: '0' (0x00)
0.557244560000000,CAN,Data Field Byte: '0' (0x00)
0.557344560000000,CAN,Data Field Byte: '0' (0x00)
0.557444560000000,CAN,Data Field Byte: '0' (0x00)
0.557534560000000,CAN,Data Field Byte: '0' (0x00)
0.557634560000000,CAN,Data Field Byte: '0' (0x00)
0.557724560000000,CAN,Data Field Byte: '0' (0x00)
0.557824560000000,CAN,CRC value: '27941' (0x6D25)
0.557984560000000,CAN,ACK
0.563164400000000,CAN,Extended CAN Identifier: '69287937' (0x04214001)
0.563524400000000,CAN,Control Field: '8' (0x8) bytes
0.563564400000000,CAN,Data Field Byte: '0' (0x00)
0.563664400000000,CAN,Data Field Byte: '2' (0x02)
0.563754400000000,CAN,Data Field Byte: '208' (0xD0)
0.563834400000000,CAN,Data Field Byte: '130' (0x82)
0.563924400000000,CAN,Data Field Byte: '3' (0x03)
0.564014400000000,CAN,Data Field Byte: '148' (0x94)
0.564094400000000,CAN,Data Field Byte: '24' (0x18)
0.564184400000000,CAN,Data Field Byte: '0' (0x00)
0.564284400000000,CAN,CRC value: '26286' (0x66AE)
0.564444400000000,CAN,ACK
0.568164260000000,CAN,Extended CAN Identifier: '69812225' (0x04294001)
0.568524260000000,CAN,Control Field: '8' (0x8) bytes
0.568564260000000,CAN,Data Field Byte: '0' (0x00)
0.568664260000000,CAN,Data Field Byte: '0' (0x00)
