Time, ID, Data
664015,4394000,00000094
664022,4294001,0000000000000180
664025,421400B,00863E0400000000
664055,A354003,2CA5100230000000
664059,6314000,0000000000000000
664062,4214001,0100808702DF1700
664065,18DA98F1,0322029200000000
664072,4294001,0000000000000180
664075,18DAF198,0762029202011000
664082,4214006,0000000000000000
664094,4394100,7E87EB0003FF8000
664113,4214001,0100808702DF1700
664115,2214000,006800000000
664117,4394000,00000094
664122,4294001,0000000000000180
664125,421400B,00863E0400000000
664155,A194003,0000400000000000
664159,6264000,071ED07FD01B1C00
664162,4214001,0100808702DF1700
664165,18DA98F1,0322029200000000
664172,4294001,0000000000000180
664175,18DAF198,0762029202011000
664179,6214000,2C00400000340B00
664182,4214006,0000000000000000
664194,4394100,7EC7EB0003FF8000
664209,63D4000,595B00000BC00000
664213,4214001,0100808702E21700
664215,4394000,00000094
664222,4294001,0000000000000180
664225,421400B,00863E0400000000
664239,6254000,80FFFF00FFFFFF00
664245,621401A,0005010000000000
664255,C394003,C202000008016000
664256,621400A,0000
664262,4214001,0100808702E21700
664265,18DA98F1,0322029200000000
664272,4294001,0000000000000180
664275,18DAF198,0762029202011000
664282,4214006,0000000000000000
664294,4394100,7ED7EA0003FF8000
664309,6314000,0000000000000000
664313,4214001,0100808702E21700
664315,4394000,00000094
664322,4294001,0000000000000180
664325,421400B,00863E0400000000
664328,E094000,001E04401C4B
664332,E094020,000A
664334,E094003,000E
664335,E09400A,000E
664344,E09401A,000E
664355,6314003,2010300000000000
664362,4214001,0100808702E91700
664365,2214000,006800000000
664367,6314020,080000A4
664370,18DA98F1,0322029200000000
664373,4294001,0000000000000180
664375,18DAF198,0762029202011000
664382,4214006,0000000000000000
664394,4394100,7EA7EA0003FF8000
664412,4214001,0100808702E91700
664415,4394000,00000094
664423,4294001,0000000000000180
664425,421400B,00863E0400000000
664429,6214000,2C00400000340B00
664454,6284000,0000000000000000
664462,4214001,0100808702E91700
664465,18DA98F1,0322029200000000
664473,4294001,0000000000000180
664475,18DAF198,0762029202011000
664482,4214006,0000000000000000
664489,6254000,80FFFF00FFFFFF00
664494,4394100,7EA7EA0003FE8000
664497,621401A,0005010000000000
664504,2294000,0000000000000000
664513,4214001,0100808702DB1700
664515,4394000,00000094
664523,4294001,0000000000000180
664525,421400B,00863E0400000000
664559,6314000,0000000000000000
664562,4214001,0100808702DB1700
664565,18DA98F1,0322029200000000
664573,4294001,0000000000000180
664575,18DAF198,0762029202011000
664582,4214006,0000000000000000
664594,4394100,7EB7EA0003FF8000
664613,4214001,0100808702DB1700
664615,2214000,006800000000
664617,4394000,00000094
664623,4294001,0000000000000180
664625,421400B,00863E0400000000
664628,18DA40F1,03220131
664635,18DAF140,0462013114
664654,C214003,132901012013
664659,6264000,071ED07FF01A1B00
664662,4214001,0100808702DB1700
664665,18DA98F1,0322029200000000
664673,4294001,0000000000000180
664675,18DAF198,0762029202011000
664679,6214000,2C00400000340B00
664682,4214006,0000000000000000
664694,4394100,7EB7EA0003FE8000
664709,63D4000,595B00000BC00000
664713,4214001,0100808702DB1700
664715,4394000,00000094
664723,4294001,0000000000000180
664725,421400B,00863E0400000000
664739,6254000,80FFFF00FFFFFF00
664745,621401A,0005010000000000
664755,C054003,0471CAE188CC0000
664756,621400A,0000
664762,4214001,0100808702DB1700
664765,18DA98F1,0322029200000000
664773,4294001,0000000000000180
664775,18DAF198,0762029202011000
664782,4214006,0000000000000000
664794,4394100,7E97EA0003FF8000
664809,6314000,0000000000000000
664813,4214001,0100808702D41700
664815,4394000,00000094
664823,4294001,0000000000000180
664825,421400B,00863E0400000000
664855,6314003,2010300000000000
664862,4214001,0100808702D41700
664865,2214000,006800000000
664868,18DA98F1,0322029200000000
664873,4294001,0000000000000180
664875,18DAF198,0762029202011000
664882,4214006,0000000000000000
664894,4394100,7EB7EA0003FF8000
664913,4214001,0100808702D41800
664915,4394000,00000094
664923,4294001,0000000000000180
664926,421400B,00863E0400000000
664929,6214000,2C00400000340B00
664954,6284000,0000000000000000
664957,A3D4003,2CA5100230000000
664962,4214001,0100808702D41700
664965,18DA98F1,0322029200000000
664973,4294001,0000000000000180
664975,18DAF198,0762029202010F00
664982,4214006,0000000000000000
664989,6254000,80FFFF00FFFFFF00
664994,4394100,7EA7EA0003FF8000
664997,621401A,0005010000000000
665013,4214001,0100808702E21700
665015,4394000,00000094
665023,4294001,0000000000000180
665025,421400B,00863E0400000000
665055,A354003,2CA5100230000000
665059,6314000,0000000000000000
665063,4214001,0100808702E21700
665065,18DA98F1,0322029200000000
665073,4294001,0000000000000180
665075,18DAF198,0762029202010F00
665082,4214006,0000000000000000
665094,4394100,7EA7EA0003FE8000
665113,4214001,0100808702E21700
665115,2214000,006800000000
665117,4394000,00000094
665123,4294001,0000000000000180
665126,421400B,00863E0400000000
665155,A194003,0000400000000000
665159,6264000,071ED07FF01A1B00
665163,4214001,0100808702DF1700
665165,18DA98F1,0322029200000000
665173,4294001,0000000000000180
665175,18DAF198,0762029202010F00
665179,6214000,2C00400000340B00
665182,4214006,0000000000000000
665194,4394100,7EA7EA0003FF8000
665209,63D4000,595B00000BC00000
665213,4214001,0100808702DF1700
665215,4394000,00000094
665223,4294001,0000000000000180
665226,421400B,00863E0400000000
665239,6254000,80FFFF00FFFFFF00
665245,621401A,0005010000000000
665255,C394003,C202000008016000
665256,621400A,0000
665263,4214001,0100808702DF1700
665265,18DA98F1,0322029200000000
665273,4294001,0000000000000180
665275,18DAF198,0762029202010F00
665282,4214006,0000000000000000
665294,4394100,7EA7EA0003FF8000
665309,6314000,0000000000000000
665313,4214001,0100808702DB1700
665315,4394000,00000094
665323,4294001,0000000000000180
665326,421400B,00863E0400000000
665328,E094000,001E04401C4B
665332,E094020,000A
665334,E094003,000E
665335,E09400A,000E
665344,E09401A,000E
665355,6314003,2010300000000000
665362,18DA98F1,0322029200000000
665365,4214001,0100808702DB1700
665367,6314020,10000098
665370,2214000,006800000000
665373,4294001,0000000000000180
665375,18DAF198,0762029202010F00
665382,4214006,0000000000000000
665394,4394100,7EB7EA0003FF8000
665413,4214001,0100808702DB1700
665415,4394000,00000094
665423,4294001,0000000000000180
665426,421400B,00863E0400000000
665429,6214000,2C00400000340B00
665454,6284000,0000000000000000
665462,18DA98F1,0322029200000000
665465,4214001,0100808802E91700
665473,4294001,0000000000000180
665475,18DAF198,0762029202010F00
