Time, ID, Bus, Data
85438203,4214001,98,0000905D00000000
85445262,6214000,98,0000180000000B00
85448184,4294001,98,0000000000000180
85451084,421400B,98,00863E0400000000
85464642,A3D4003,98,2CA5100380000000
85470321,6284000,98,0000000000000000
85487822,4214001,98,0000905D00000000
85497841,4294001,98,0000000000000180
85505140,6254000,98,80FFFF00FFFFFF00
85510120,4394100,98,7EB7EB0003FE0000
85529400,4394000,98,00000043
85538000,4214001,98,0000905D00000000
85547842,4294001,98,0000000000000180
85550740,421400B,98,00863E0400000000
85564659,A354003,98,2CA5100380000000
85575179,6314000,98,0000000000000000
85587819,4214001,98,0000905D00000000
85597858,4294001,98,0000000000000180
85610118,4394100,98,7EB7EB0003FE0000
85629417,4394000,98,00000043
85631957,2214000,98,000000000000
85638237,4214001,98,0000905D00000000
85647896,4294001,98,0000000000000180
85650796,421400B,98,00863E0400000000
85664696,A194003,98,0000400000000000
85675116,6264000,98,021ED07FC0005300
85687834,4214001,98,0000905D00000000
85695134,6214000,98,0000180000000B00
85698054,4294001,98,0000000000000180
85710114,4394100,98,7EB7EB0003FE0000
85725093,63D4000,98,5653000006C00000
85729393,4394000,98,00000043
85738214,4214001,98,0000905D00000000
85747872,4294001,98,0000000000000180
85750772,421400B,98,00863E0400000000
85755112,6254000,98,80FFFF00FFFFFF00
85764611,C394003,98,C202000008016000
85787850,4214001,98,0000905D00000000
85797870,4294001,98,0000000000000180
85810091,4394100,98,7EB7EB0003FE0000
85825170,6314000,98,0000000000000000
85829390,4394000,98,00000043
85838209,4214001,98,0000905D00000000
85846750,E094000,98,001E00400C0B
85849648,421400B,98,00863E0400000000
85852568,4294001,98,0000000000000180
85854368,E094003,98,001A
85856149,E09400A,98,001A
85857928,E094020,98,000A
85864648,6314003,98,0010700000000000
85866988,6314020,98,080000A8
85872170,621400A,98,0000
85879909,2214000,98,000000000000
85887848,4214001,98,0000905D00000000
85897888,4294001,98,0000000000000180
85910226,4394100,98,7EB7EB0003FE0000
85929487,4394000,98,00000043
85938066,4214001,98,0000905D00000000
85945167,6214000,98,0000180000000B00
85948087,4294001,98,0000000000000180
85950986,421400B,98,00863E0400000000
85970206,6284000,98,0000000000000000
85987864,4214001,98,0000905D00000000
85997908,4294001,98,0000000000000180
86005105,6254000,98,80FFFF00FFFFFF00
86010085,4394100,98,7EB7EB0003FE0000
86020203,2294000,98,0000000000000000
86029382,4394000,98,00000043
86038004,4214001,98,0000905D00000000
86047922,4294001,98,0000000000000180
86050824,421400B,98,00863E0400000000
86075162,6314000,98,0000000000000000
86087902,4214001,98,0000905D00000000
86097961,4294001,98,0000000000000180
86110100,4394100,98,7EB7EB0003FE0000
86129399,4394000,98,00000043
86131940,2214000,98,000000000000
86138240,4214001,98,0000905D00000000
86147922,4294001,98,0000000000000180
86150819,421400B,98,00863E0400000000
86164258,C214003,98,004004012013
86175079,6264000,98,021ED07FC0005300
86187898,4214001,98,0000905D00000000
86195118,6214000,98,0000180000000B00
86198037,4294001,98,0000000000000180
86210117,4394100,98,7EB7EB0003FE0000
86225077,63D4000,98,5653000006C00000
86229416,4394000,98,00000043
86238235,4214001,98,0000905D00000000
86247936,4294001,98,0000000000000180
86250836,421400B,98,00863E0400000000
86255096,6254000,98,80FFFF00FFFFFF00
86264554,C054003,98,1781CAE180E70000
86287915,4214001,98,0000905D00000000
86297936,4294001,98,0000000000000180
86310172,4394100,98,7EB7EB0003FE0000
86325233,6314000,98,0000000000000000
86329573,4394000,98,00000043
86338171,4214001,98,0000905D00000000
86347956,4294001,98,0000000000000180
86350852,421400B,98,00863E0400000000
86364650,6314003,98,0010700000000000
86372171,621400A,98,0000
86379911,2214000,98,000000000000
86387911,4214001,98,0000905D00000000
86397950,4294001,98,0000000000000180
86410129,4394100,98,7EB7EB0003FE0000
86429410,4394000,98,00000043
86437969,4214001,98,0000905D00000000
86445107,6214000,98,0000180000000B00
86448029,4294001,98,0000000000000180
86450928,421400B,98,00863E0400000000
86464628,A3D4003,98,2CA5100380000000
86470207,6284000,98,0000000000000000
86487927,4214001,98,0000905D00000000
86497987,4294001,98,0000000000000180
86505085,6254000,98,80FFFF00FFFFFF00
86510106,4394100,98,7EB7EB0003FE0000
86529426,4394000,98,00000043
86538106,4214001,98,0000905D00000000
86548025,4294001,98,0000000000000180
86550924,421400B,98,00863E0400000000
86564644,A354003,98,2CA5100380000000
86575164,6314000,98,0000000000000000
86587983,4214001,98,0000905D00000000
86597984,4294001,98,0000000000000180
86610121,4394100,98,7EB7EB0003FE0000
86629421,4394000,98,00000043
86631961,2214000,98,000000000000
86638202,4214001,98,0000905D00000000
86647984,4294001,98,0000000000000180
86650881,421400B,98,00863E0400000000
86664680,A194003,98,0000400000000000
86675060,6264000,98,021ED07FC0005300
86687959,4214001,98,0000905D00000000
86695100,6214000,98,0000180000000B00
86698019,4294001,98,0000000000000180
86710118,4394100,98,7EB7EB0003FE0000
86725058,63D4000,98,5653000006C00000
86729419,4394000,98,00000043
86738198,4214001,98,0000905D00000000
86748000,4294001,98,0000000000000180
86750898,421400B,98,00863E0400000000
86755117,6254000,98,80FFFF00FFFFFF00
86764597,C394003,98,C202000008016000
86787976,4214001,98,0000905D00000000
86797996,4294001,98,0000000000000180
86810176,4394100,98,7EB7EB0003FE0000
86825214,6314000,98,0000000000000000
86829514,4394000,98,00000043
86838154,4214001,98,0000905D00000000
86846713,E094000,98,001E00400C0B
86849613,421400B,98,00863E0400000000
86852533,4294001,98,0000000000000180
86854332,E094003,98,001A
86856113,E09400A,98,001A
86857893,E094020,98,000A
86864633,6314003,98,0010700000000000
86867014,6314020,98,1000009C
86872174,621400A,98,0000
86879931,2214000,98,000000000000
86887972,4214001,98,0000905D00000000
86898011,4294001,98,0000000000000180
86910132,4394100,98,7EB7EB0003FE0000
86929410,4394000,98,00000043
86937970,4214001,98,0000905D00000000
86945090,6214000,98,0000180000000B00
86948031,4294001,98,0000000000000180
86950930,421400B,98,00863E0400000000
86970209,6284000,98,0000000000000000
86988007,4214001,98,0000905D00000000
86998032,4294001,98,0000000000000180
87005069,6254000,98,80FFFF00FFFFFF00
87010107,4394100,98,7EB7EB0003FE0000
87020207,2294000,98,0000000000000000
87029407,4394000,98,00000043
87038146,4214001,98,0000905D00000000
87048066,4294001,98,0000000000000180
87050987,421400B,98,00863E0400000000
87075126,6314000,98,0000000000000000
87088006,4214001,98,0000905D00000000
87098047,4294001,98,0000000000000180
87110105,4394100,98,7EB7EB0003FE0000
87129403,4394000,98,00000043
87131943,2214000,98,000000000000
87138202,4214001,98,0000905D00000000
87148042,4294001,98,0000000000000180
87150943,421400B,98,00863E0400000000
87164241,C214003,98,004004012013
87175041,6264000,98,021ED07FC0005300
87188022,4214001,98,0000905D00000000
87195081,6214000,98,0000180000000B00
87198080,4294001,98,0000000000000180
87210101,4394100,98,7EB7EB0003FE0000
87225039,63D4000,98,5653000006C00000
87229399,4394000,98,00000043
87238179,4214001,98,0000905D00000000
87248062,4294001,98,0000000000000180
87250960,421400B,98,00863E0400000000
87255079,6254000,98,80FFFF00FFFFFF00
87264539,C054003,98,1781CAE180E70000
87288018,4214001,98,0000905D00000000
87298057,4294001,98,0000000000000180
87310256,4394100,98,7EB7EB0003FE0000
87325235,6314000,98,0000000000000000
87329495,4394000,98,00000043
87338056,4214001,98,0000905D00000000
87348056,4294001,98,0000000000000180
87350956,421400B,98,00863E0400000000
87364635,6314003,98,0010700000000000
87372195,621400A,98,0000
87379795,2214000,98,000000000000
87388035,4214001,98,0000905D00000000
87398075,4294001,98,0000000000000180
87410094,4394100,98,7EB7EB0003FE0000
87429373,4394000,98,00000043
87438072,4214001,98,0000905D00000000
87445073,6214000,98,0000180000000B00
87448095,4294001,98,0000000000000180
87450993,421400B,98,00863E0400000000
87464614,A3D4003,98,2CA5100380000000
87470191,6284000,98,0000000000000000
87488094,4214001,98,0000905D00000000
87498131,4294001,98,0000000000000180
87505050,6254000,98,80FFFF00FFFFFF00
87510090,4394100,98,7EB7EB0003FE0000
87529371,4394000,98,00000043
87538131,4214001,98,0000905D00000000
87548130,4294001,98,0000000000000180
87551029,421400B,98,00863E0400000000
87564630,A354003,98,2CA5100380000000
87575109,6314000,98,0000000000000000
87588069,4214001,98,0000905D00000000
87598111,4294001,98,0000000000000180
87610089,4394100,98,7EB7EB0003FE0000
87629368,4394000,98,00000043
87631909,2214000,98,000000000000
87638166,4214001,98,0000905D00000000
87648107,4294001,98,0000000000000180
87651006,421400B,98,00863E0400000000
87655146,6214000,98,0000180000000F00
87664666,A194003,98,0000400000000000
87675025,6264000,98,021ED07FC0005300
87688086,4214001,98,0000905D00000000
87695085,6214000,98,0000180000000F00
87698125,4294001,98,0000000000000180
87710086,4394100,98,7EB7EB0003FE0000
87725065,63D4000,98,5653000006C00000
87729464,4394000,98,00000043
87738423,4214001,98,0000905D00000000
87748123,4294001,98,0000000000000180
87751023,421400B,98,00863E0400000000
87755164,6254000,98,80FFFF00FFFFFF00
87764585,C394003,98,C202000008016000
87788083,4214001,98,0000905D00000000
87798122,4294001,98,0000000000000180
87810143,4394100,98,7EB7EB0003FE0000
87825122,6314000,98,0000000000000000
87829442,4394000,98,00000043
87838181,4214001,98,0000905D00000000
87846701,E094000,98,001E00400C0B
87849601,421400B,98,00863E0400000000
87852521,4294001,98,0000000000000180
87854320,E094003,98,001A
87856103,E09400A,98,001A
87857882,E094020,98,000A
87864622,6314003,98,0010700000000000
87866981,6314020,98,1800009C
87872222,621400A,98,0000
87879820,2214000,98,000000000000
87888120,4214001,98,0000905D00000000
87898181,4294001,98,0000000000000180
87910121,4394100,98,7EB7EB0003FE0000
