
13719232,421400B,00863E0400000000
13728911,4214006,0000000000000000
13745591,4394100,7E87EC0003FE0000
13753751,4214001,0100808303B41C00
13763810,4294001,0000000000000180
13765970,4394000,00000043
13780588,6214000,2800400000360B00
13788629,A3D4003,2CA5100060000000
13804009,4214001,0100808303B41B00
13806949,6284000,0000000000000000
13813811,4294001,0000000000000180
13816707,421400B,00863E0400000000
13828887,4214006,0000000000000000
13840648,6254000,80FFFF00FFFFFF00
13845688,4394100,7ED7EB0003FE0000
13853746,4214001,0100808303B41B00
13863827,4294001,0000000000000180
13865966,4394000,00000043
13888566,A354003,2CA5100060000000
13902266,621401A,0005010000000000
13905086,4214001,0100808303BB1C00
13910727,6314000,0000000000000000
13913826,4294001,0000000000000180
13916726,421400B,00863E0400000000
13928926,4214006,0000000000000000
13945568,4394100,7EA7ED0003FE0000
13953726,4214001,0100808303BB1C00
13963844,4294001,0000000000000180
13966385,2214000,006800000000
13968525,4394000,00000043
13988665,A194003,0000400000000000
14003905,4214001,0100808303C21C00
14010565,6264000,091ECC7FC01C1F00
14013884,4294001,0000000000000180
14016784,421400B,00863E0400000000
14028944,4214006,0000000000000000
14031803,6214000,2800400000360B00
14045584,4394100,7ED7EC0003FE0000
14053783,4214001,0100808303C21C00
14060583,63D4000,5A5A00000CC00000
14063902,4294001,0000000000000180
14066043,4394000,00000043
14088582,C394003,C202000008016000
14091463,6254000,80FFFF00FFFFFF00
14103981,4214001,0100808303C21B00
14113861,4294001,0000000000000180
14116761,421400B,00863E0400000000
14128942,4214006,0000000000000000
14145560,4394100,7EA7EB0003FE0000
14152461,621401A,0005010000000000
14155300,4214001,0100808303C51C00
14160640,6314000,0000000000000000
14163880,4294001,0000000000000180
14166020,4394000,00000043
14177598,E094000,000E04401C4B
14181159,E09400A,001E
14182939,E094003,001E
14184720,621400A,0000
14186499,E094020,000A
14189399,6314003,2010300000000000
14191179,E094024,001A
14192958,E09401A,001E
14197359,6314020,00000094
14203998,4214001,0100808303C51B00
14213878,4294001,0000000000000180
14216419,2214000,006800000000
14219318,421400B,00863E0400000000
14228877,4214006,0000000000000000
14245578,4394100,7EB7EC0003FE8000
14253797,4214001,0100808303C51B00
14263898,4294001,0000000000000180
14266076,4394000,00000043
14280557,6214000,2800400000360B00
14303996,4214001,0100808303C21C00
14306936,6284000,0000000000000000
14313895,4294001,0000000000000180
14316795,421400B,00863E0400000000
14328855,4214006,0000000000000000
14340655,6254000,80FFFF00FFFFFF00
14343576,6314024,0000000000000000
14346416,4394100,7EA7EB0003FE0000
14353775,4214001,0100808303C21B00
14356714,2294000,0000000000000000
14363895,4294001,0000000000000180
14366033,4394000,00000043
14402254,621401A,0005010000000000
14405073,4214001,0100808303BB1C00
14410714,6314000,0000000000000000
14413914,4294001,0000000000000180
14416814,421400B,00863E0400000000
14428833,4214006,0000000000000000
14445592,4394100,7EA7EC0003FE0000
14453812,4214001,0100808303BB1B00
14463914,4294001,0000000000000180
14466451,2214000,006800000000
14468591,4394000,00000043
14488171,C214003,001201012013
14503951,4214001,0100808303BB1B00
14510511,6264000,091ECC7FD01C1F00
14513970,4294001,0000000000000180
14516870,421400B,00863E0400000000
14528931,4214006,0000000000000000
14531771,6214000,2800400000370B00
14545549,4394100,7EA7EB0003FE0000
14553890,4214001,0100808303B41B00
14560569,63D4000,5A5A00000CC00000
14563969,4294001,0000000000000180
14566109,4394000,00000043
14588509,C054003,1781CAE188D90000
14591387,6254000,80FFFF00FFFFFF00
14603987,4214001,0100808303B41B00
14613947,4294001,0000000000000180
14616847,421400B,00863E0400000000
14628868,4214006,0000000000000000
14645546,4394100,7EA7EB0003FE0000
14652267,621401A,0005010000000000
14655107,4214001,0100808303B41B00
14660626,6314000,0000000000000000
14663946,4294001,0000000000000180
14666086,4394000,00000043
14681145,621400A,0000
14688625,6314003,2010300000000000
14704085,4214001,0100808303BE1C00
14713966,4294001,0000000000000180
14716505,2214000,006800000000
14719404,421400B,00863E0400000000
14728843,4214006,0000000000000000
14745584,4394100,7EA7EC0003FE0000
14753884,4214001,0100808303BE1B00
14763964,4294001,0000000000000180
14766103,4394000,00000043
14780523,6214000,2800400000370B00
14788603,A3D4003,2CA5100060000000
14803961,4214001,0100808303A91B00
14806901,6284000,0000000000000000
14813982,4294001,0000000000000180
14816882,421400B,00863E0400000000
14828861,4214006,0000000000000000
14840660,6254000,80FFFF00FFFFFF00
14845680,4394100,7EC7EA0003FE0000
14853860,4214001,0100808303A91B00
14863982,4294001,0000000000000180
14866121,4394000,00000043
14888541,A354003,2CA5100060000000
14902260,621401A,0005010000000000
14905061,4214001,0100808303A91B00
14910620,6314000,0000000000000000
14913999,4294001,0000000000000180
14916900,421400B,00863E0400000000
14928819,4214006,0000000000000000
14945579,4394100,7EA7EC0003FE0000
14953939,4214001,0100808303B01B00
14964058,4294001,0000000000000180
14966598,2214000,006800000000
14968738,4394000,00000043
14988637,A194003,0000400000000000
15004056,4214001,0100808303B01B00
15010476,6264000,091ECC7FC01D1F00
15014036,4294001,0000000000000180
15016937,421400B,00863E0400000000
15028897,4214006,0000000000000000
15031737,6214000,2800400000370B00
15045576,4394100,7EC7EC0003FE0000
15053915,4214001,0100808303B01B00
15060555,63D4000,5A5A00000CC00000
15064016,4294001,0000000000000180
15066156,4394000,00000043
15088574,C394003,C202000008016000
15091454,6254000,80FFFF00FFFFFF00
15103954,4214001,0100808303971B00
15114034,4294001,0000000000000180
15116934,421400B,00863E0400000000
15128893,4214006,0000000000000000
15145572,4394100,7EA7EC0003FE0000
15152453,621401A,0005010000000000
15155254,4214001,0100808303971B00
15160614,6314000,0000000000000000
15164033,4294001,0000000000000180
15166173,4394000,00000043
15177552,E094000,000E04401C4B
15181073,E09400A,001E
15182853,E094003,001E
15184634,621400A,0000
15186413,E094020,000A
15189313,6314003,2010300000000000
15191093,E094024,001A
15192875,E09401A,001E
15197334,6314020,080000A8
15204133,4214001,0100808303971B00
15214052,4294001,0000000000000180
15216633,2214000,006800000000
15219533,421400B,00863E0400000000
15228833,4214006,0000000000000000
15245552,4394100,7EB7EC0003FE0000
15253931,4214001,0100808303A91B00
15264051,4294001,0000000000000180
15266192,4394000,00000043
15280589,6214000,2800400000370B00
15303970,4214001,0100808303A91B00
15306911,6284000,0000000000000000
15314070,4294001,0000000000000180
15316970,421400B,00863E0400000000
15328829,4214006,0000000000000000
15340629,6254000,80FFFF00FFFFFF00
15343550,6314024,0000000000000000
15346429,4394100,7EA7EC0003FE0000
15353970,4214001,01008083039B1B00
15356910,2294000,0000000000000000
15364070,4294001,0000000000000180
15366210,4394000,00000043
15402250,621401A,0005010000000000
15405070,4214001,01008083039B1B00
15410610,6314000,0000000000000000
15414088,4294001,0000000000000180
15417009,421400B,00863E0400000000
15428808,4214006,0000000000000000
15445569,4394100,7EA7EC0003FE0000
15454048,4214001,01008083039B1B00
15464148,4294001,0000000000000180
15466687,2214000,006800000000
15468827,4394000,00000043
15488167,C214003,001201012013
15504028,4214001,0100808303B71C00
15510468,6264000,091ECC7FC01A1E00
15514088,4294001,0000000000000180
15516987,421400B,00863E0400000000
15528808,4214006,0000000000000000
15531666,6214000,2800400000360B00
15545526,4394100,7EB7ED0003FE0000
15553986,4214001,0100808303B71B00
15560526,63D4000,5A5A00000CC00000
15564104,4294001,0000000000000180
15566246,4394000,00000043
15588505,C054003,1781CAE188D90000
15591384,6254000,80FFFF00FFFFFF00
15604045,4214001,0100808303B71B00
15614104,4294001,0000000000000180
15617024,421400B,00863E0400000000
15628783,4214006,0000000000000000
15645544,4394100,7EB7EC0003FE0000
15652245,621401A,0005010000000000
15655104,4214001,0100808303AC1B00
15660604,6314000,0000000000000000
15664124,4294001,0000000000000180
15666263,4394000,00000043
15681043,621400A,0000
15688622,6314003,2010300000000000
15704122,4214001,0100808303AC1B00
15714121,4294001,0000000000000180
15716661,2214000,006800000000
15719562,421400B,00863E0400000000
15728802,4214006,0000000000000000
15745601,4394100,7EB7EB0003FE8000
15754021,4214001,0100808403AC1B00
15764141,4294001,0000000000000180
15766280,4394000,00000043
15780619,6214000,2800400000360B00
15788598,A3D4003,2CA5100060000000
15804059,4214001,0100808403B01B00
15806999,6284000,0000000000000000
15814140,4294001,0000000000000180
15817039,421400B,00863E0400000000
15828777,4214006,0000000000000000
15840558,6254000,80FFFF00FFFFFF00
15845577,4394100,7EA7EE0003FE0000
15854016,4214001,0100808403B01A00
15864156,4294001,0000000000000180
15866297,4394000,00000043
15888536,A354003,2CA5100060000000
15902257,621401A,0005010000000000
15905075,4214001,0100808403B01B00
15910595,6314000,0000000000000000
15914195,4294001,0000000000000180
15917095,421400B,00863E0400000000
15928835,4214006,0000000000000000
15945554,4394100,7EA7EC0003FE0000
15954213,4214001,0100808403A51B00
15964174,4294001,0000000000000180
15966714,2214000,006800000000
15968853,4394000,00000043
15988633,A194003,0000400000000000
16004033,4214001,0100808403A51B00
16010433,6264000,091ECC7FD01E1F00
16014173,4294001,0000000000000180
16017073,421400B,00863E0400000000
16028771,4214006,0000000000000000
16031631,6214000,2800400000360B00
16045551,4394100,7EB7EA0003FE0000
16054031,4214001,0100808403A91B00
16060511,63D4000,5A5A00000CC00000
16064191,4294001,0000000000000180
16066330,4394000,00000043
16088551,C394003,C202000008016000
16091430,6254000,80FFFF00FFFFFF00
16104068,4214001,0100808403A91B00
16114189,4294001,0000000000000180
16117089,421400B,00863E0400000000
16128768,4214006,0000000000000000
16145547,4394100,7EA7EA0003FE8000
16152448,621401A,0005010000000000
16155249,4214001,0100808403A91A00
16160589,6314000,0000000000000000
16164209,4294001,0000000000000180
16166368,4394000,00000043
16177489,E094000,000E04401C4B
16180990,E09400A,001E
16182768,E094003,001E
16184549,621400A,0000
16186329,E094020,000A
16189229,6314003,2010300000000000
16191008,E094024,001A
16192789,E09401A,001E
16197390,6314020,1000009C
16204088,4214001,0100808403AC1B00
16214208,4294001,0000000000000180
16216749,2214000,006800000000
16219648,421400B,00863E0400000000
16228849,4214006,0000000000000000
16245648,4394100,7E97EE0003FE8000
16254088,4214001,0100808403AC1B00
16264228,4294001,0000000000000180
16266366,4394000,00000043
16280586,6214000,2800400000360B00
16304148,4214001,0100808403AC1B00
16307086,6284000,0000000000000000
16314225,4294001,0000000000000180
16317124,421400B,00863E0400000000
16328785,4214006,0000000000000000
16340523,6254000,80FFFF00FFFFFF00
16343444,6314024,0000000000000000
16346283,4394100,7EC7EB0003FE0000
16354144,4214001,0100808403B41B00
16357082,2294000,0000000000000000
16364283,4294001,0000000000000180
16366423,4394000,00000043
16402243,621401A,0005010000000000
16405042,4214001,0100808403B41B00
16410583,6314000,0000000000000000
16414243,4294001,0000000000000180
16417143,421400B,00863E0400000000
16428821,4214006,0000000000000000
16445542,4394100,7E97EC0003FE0000
