Time, ID, Bus, Data
284184756,2214000,98,006800000000
284192355,4214001,98,0000916605051E00
284199374,A194003,98,0000400000000000
284202514,4294001,98,0000000000000180
284227993,6264000,98,0B1EB47FB01F1F00
284242394,4214001,98,0000916605051E00
284248032,6214000,98,28004000003A0B00
284252553,4294001,98,0000000000000180
284255453,421400B,98,00863E0400000000
284263032,4394100,98,7EA7EA0003FC8000
284266971,4214006,98,0000000000000000
284278072,63D4000,98,5659000007C20000
284282292,4394000,98,00000043
284286832,621401A,98,8005010000000000
284292971,4214001,98,0000916605081E00
284299290,C394003,98,C202000008016000
284302570,4294001,98,0000000000000180
284307950,6254000,98,80FFFF00FFFFFF00
284342409,4214001,98,0000916605081E00
284352530,4294001,98,0000000000000180
284355449,421400B,98,00863E0400000000
284362949,4394100,98,7EB7EA0003FD8000
284366967,4214006,98,0000000000000000
284377988,6314000,98,4000000000000000
284382209,4394000,98,00000043
284389528,E094000,98,000E0440184B
284392388,4214001,98,0000916605131E00
284394169,E094003,98,001E
284396688,E094020,98,000E
284399508,6314003,98,A210300080800000
284402567,4294001,98,0000000000000180
284405527,E09401A,98,001E
284409008,6314020,98,080000A8
284432607,2214000,98,006800000000
284442366,4214001,98,0000916605131E00
284452545,4294001,98,0000000000000180
284455445,421400B,98,00863E0400000000
284462926,4394100,98,7EA7EA0003FC8000
284466945,4214006,98,0000000000000000
284476845,621401A,98,0005010000000000
284482204,4394000,98,00000043
284492404,4214001,98,0000916604FA1E00
284497925,6214000,98,28004000003A0B00
284502545,4294001,98,0000000000000180
284506783,C3D4000,98,1E12
284523003,6284000,98,0000000000000000
284536623,621401A,98,0005010000000000
284542403,4214001,98,0000916604FA1E00
284552562,4294001,98,0000000000000180
284555461,421400B,98,00863E0400000000
284558342,6254000,98,80FFFF00FFFFFF00
284562922,4394100,98,7EB7EA0003FC8000
284566901,4214006,98,0000000000000000
284573002,2294000,98,0000000000000000
284582200,4394000,98,00000043
284592421,4214001,98,0000916604FA1E00
284602561,4294001,98,0000000000000180
284628000,6314000,98,0000000000000000
284642480,4214001,98,0000916605081E00
284652578,4294001,98,0000000000000180
284655478,421400B,98,00863E0400000000
284662959,4394100,98,7EC7EB0003FC8000
284666918,4214006,98,0000000000000000
284682298,4394000,98,00000043
284684836,2214000,98,006800000000
284692517,4214001,98,0000906605081E00
284698917,C214003,98,004304012013
284702617,4294001,98,0000000000000180
284727956,6264000,98,0A1EB47F901F1D00
284742516,4214001,98,0000906604F01E00
284747955,6214000,98,2C004000003A0B00
284752656,4294001,98,0000000000000180
284755554,421400B,98,00863E0400000000
284762933,4394100,98,7EB7EB0003FC8000
284766894,4214006,98,0000000000000000
284777934,63D4000,98,565B000007C20000
284782195,4394000,98,00000043
284786613,621401A,98,0005010000000000
284792493,4214001,98,0000906604F01E00
284799252,C054003,98,1781CAE188E70000
284802593,4294001,98,0000000000000180
284807912,6254000,98,80FFFF00FFFFFF00
284842491,4214001,98,0000906604F01E00
284852592,4294001,98,0000000000000180
284855490,421400B,98,00863E0400000000
284858390,6314003,98,2010300000000000
284862931,4394100,98,7EC7EB0003FC8000
284866910,4214006,98,0000000000000000
284877970,6314000,98,0000000000000000
284882190,4394000,98,00000043
284892531,4214001,98,0000906604DE1E00
284899349,6314003,98,2010300000000000
284902610,4294001,98,0000000000000180
284932588,2214000,98,006800000000
284942488,4214001,98,0000906604DE1E00
284952628,4294001,98,0000000000000180
284955528,421400B,98,00863E0400000000
284962908,4394100,98,7EA7EB0003FD8000
284966888,4214006,98,0000000000000000
284982187,4394000,98,00000043
284992467,4214001,98,0000906604D31E00
284997906,6214000,98,2C004000003A0B00
285000746,A3D4003,98,2CA51003A0000000
285003666,4294001,98,0000000000000180
285022985,6284000,98,0000000000000000
285036625,621401A,98,0005010000000000
285042485,4214001,98,0000906604D31E00
285052625,4294001,98,0000000000000180
285055525,421400B,98,00863E0400000000
285058404,6254000,98,80FFFF00FFFFFF00
285062884,4394100,98,7EA7EB0003FC8000
285066883,4214006,98,0000000000000000
285082184,4394000,98,00000043
285092483,4214001,98,0000906604D31D00
285099303,A354003,98,2CA51003A0000000
285102622,4294001,98,0000000000000180
285127982,6314000,98,0000000000000000
285142501,4214001,98,0000906604771D00
285152641,4294001,98,0000000000000180
285155541,421400B,98,00863E0400000000
285163021,4394100,98,7EC7EB0003FC8000
285166941,4214006,98,0000000000000000
285182279,4394000,98,00000043
285184820,2214000,98,006800000000
285192599,4214001,98,0000906604771D00
285199359,A194003,98,0000400000000000
285203099,4294001,98,0000000000000180
285227917,6264000,98,0A1EB47F901F1C00
285242598,4214001,98,0000906604771D00
285247938,6214000,98,2C004000003A0B00
285252737,4294001,98,0000000000000180
285255637,421400B,98,00863E0400000000
285262897,4394100,98,7EA7EA0003FC8000
285266936,4214006,98,0000000000000000
285277916,63D4000,98,565B000007C20000
285282176,4394000,98,00000043
285286816,621401A,98,0005010000000000
285292556,4214001,98,0000906604901D00
285299276,C394003,98,C202000008016000
285302655,4294001,98,0000000000000180
285307896,6254000,98,80FFFF00FFFFFF00
285342555,4214001,98,0000906604901D00
285352673,4294001,98,0000000000000180
285355573,421400B,98,00863E0400000000
285362893,4394100,98,7EA7EB0003FD8000
285366932,4214006,98,0000000000000000
285377973,6314000,98,0000000000000000
285382173,4394000,98,00000043
285389493,E094000,98,001E0440184B
285392531,4214001,98,00009066049A1D00
285394312,E094003,98,001E
285396691,E094020,98,000E
285399591,6314003,98,2010300000000000
285402712,4294001,98,0000000000000180
285405512,E09401A,98,001E
285409052,6314020,98,1000009C
285432571,2214000,98,006800000000
285442572,4214001,98,00009066049A1E00
285452712,4294001,98,0000000000000180
285455612,421400B,98,00863E0400000000
285462870,4394100,98,7EA7EB0003FC8000
285466870,4214006,98,0000000000000000
285482170,4394000,98,00000043
285492650,4214001,98,0000906604901D00
285497890,6214000,98,2C004000003A0B00
285502750,4294001,98,0000000000000180
285506749,C3D4000,98,1E12
285522970,6284000,98,0000000000000000
285536608,621401A,98,0005010000000000
285542648,4214001,98,0000906604901D00
285552929,4294001,98,0000000000000180
285555828,421400B,98,00863E0400000000
285558727,6254000,98,80FFFF00FFFFFF00
285562887,4394100,98,7EE7EA0003FC8000
285566867,4214006,98,0000000000000000
285572967,2294000,98,0000000000000000
285582167,4394000,98,00000043
285592826,4214001,98,0000906604901D00
285602926,4294001,98,0000000000000180
285628025,6314000,98,0000000000000000
285642884,4214001,98,00009066049A1E00
285653046,4294001,98,0000000000000180
285655945,421400B,98,00863E0400000000
285662967,4394100,98,7EA7EA0003FC8000
285666864,4214006,98,0000000000000000
285682263,4394000,98,00000043
285684804,2214000,98,006800000000
285692903,4214001,98,00009066049A1E00
285698904,C214003,98,004304012013
285703042,4294001,98,0000000000000180
285727862,6264000,98,091EB47F901F1C00
285742821,4214001,98,0000906604851D00
285747881,6214000,98,2C004000003A0B00
285752941,4294001,98,0000000000000180
285755840,421400B,98,00863E0400000000
285762881,4394100,98,7EA7EA0003FC8000
285766900,4214006,98,0000000000000000
285777899,63D4000,98,565B000007C20000
285782160,4394000,98,00000043
285786599,621401A,98,0005010000000000
285792820,4214001,98,0000906604851D00
285799240,C054003,98,1781CAE188E70000
285802939,4294001,98,0000000000000180
285807880,6254000,98,80FFFF00FFFFFF00
285842817,4214001,98,0000906604851D00
285852956,4294001,98,0000000000000180
285855859,421400B,98,00863E0400000000
285862897,4394100,98,7EC7EB0003FC8000
285866877,4214006,98,0000000000000000
285877937,6314000,98,0000000000000000
285882157,4394000,98,00000043
285892816,4214001,98,0000906604821D00
285899335,6314003,98,2010300000000000
285902935,4294001,98,0000000000000180
285932554,2214000,98,006800000000
285942815,4214001,98,0000906604821D00
285952935,4294001,98,0000000000000180
285955833,421400B,98,00863E0400000000
285962853,4394100,98,7EA7EB0003FC8000
285966852,4214006,98,0000000000000000
285982152,4394000,98,00000043
285992832,4214001,98,0000906604821D00
285997872,6214000,98,2C004000003A0B00
286000712,A3D4003,98,2CA51003A0000000
286003632,4294001,98,0000000000000180
286022952,6284000,98,0000000000000000
286036591,621401A,98,0005010000000000
286042851,4214001,98,00009066046C1D00
286052969,4294001,98,0000000000000180
286055872,421400B,98,00863E0400000000
286058749,6254000,98,80FFFF00FFFFFF00
286062889,4394100,98,7EC7EB0003FC8000
286066890,4214006,98,0000000000000000
286082150,4394000,98,00000043
286092869,4214001,98,00009066046C1D00
286099268,A354003,98,2CA51003A0000000
286103007,4294001,98,0000000000000180
286128047,6314000,98,0000000000000000
286142948,4214001,98,0000906604691D00
286153086,4294001,98,0000000000000180
286155987,421400B,98,00863E0400000000
286162966,4394100,98,7EA7EA0003FC8000
286166826,4214006,98,0000000000000000
286182226,4394000,98,00000043
286184765,2214000,98,006800000000
286192904,4214001,98,0000906604691D00
286199345,A194003,98,0000400000000000
286203005,4294001,98,0000000000000180
286227784,6264000,98,091EB47F90211C00
286242842,4214001,98,0000906604691D00
286247863,6214000,98,2C004000003A0B00
286252963,4294001,98,0000000000000180
286255883,421400B,98,00863E0400000000
286262841,4394100,98,7EA7EB0003FC8000
286266862,4214006,98,0000000000000000
286277881,63D4000,98,565B000007C20000
286282141,4394000,98,00000043
286286781,621401A,98,0005010000000000
286292842,4214001,98,00009066046C1D00
286299282,C394003,98,C202000008016000
286302982,4294001,98,0000000000000180
286307862,6254000,98,80FFFF00FFFFFF00
286342840,4214001,98,00009066046C1D00
286352959,4294001,98,0000000000000180
286355859,421400B,98,00863E0400000000
286362859,4394100,98,7EB7EB0003FC8000
286366819,4214006,98,0000000000000000
286377919,6314000,98,0000000000000000
286382139,4394000,98,00000043
286389517,E094000,98,001E0440184B
286392877,4214001,98,0000906604701D00
286394657,E094003,98,001E
286396678,E094020,98,000E
286399577,6314003,98,2010300000000000
286402976,4294001,98,0000000000000180
286405495,E09401A,98,001E
286408995,6314020,98,1800009C
286432535,2214000,98,006800000000
286442896,4214001,98,0000906604701D00
286452974,4294001,98,0000000000000180
286455874,421400B,98,00863E0400000000
286462855,4394100,98,7EB7EB0003FC8000
286466794,4214006,98,0000000000000000
286482132,4394000,98,00000043
286492873,4214001,98,0000906604701D00
286497853,6214000,98,2C004000003A0B00
286502992,4294001,98,0000000000000180
286506733,C3D4000,98,1E12
286522932,6284000,98,0000000000000000
286536592,621401A,98,0005010000000000
286542852,4214001,98,0000906604691D00
286552990,4294001,98,0000000000000180
286555892,421400B,98,00863E0400000000
286558771,6254000,98,80FFFF00FFFFFF00
286562850,4394100,98,7EB7EA0003FC8000
286566831,4214006,98,0000000000000000
286572990,2294000,98,0000000000000000
286582191,4394000,98,00000043
286592971,4214001,98,0000906604691D00
286603110,4294001,98,0000000000000180
286628009,6314000,98,0000000000000000
286642928,4214001,98,00009066046C1D00
286653028,4294001,98,0000000000000180
286655928,421400B,98,00863E0400000000
286662907,4394100,98,7EC7EA0003FC8000
286666787,4214006,98,0000000000000000
286682127,4394000,98,00000043
286684667,2214000,98,006800000000
286692845,4214001,98,00009066046C1D00
286698887,C214003,98,004304012013
286702966,4294001,98,0000000000000180
286727747,6264000,98,091EB47F90211D00
286742845,4214001,98,00009066046C1D00
286747846,6214000,98,2C004000003A0B00
286752965,4294001,98,0000000000000180
286755866,421400B,98,00863E0400000000
286762825,4394100,98,7EA7EB0003FC8000
286766824,4214006,98,0000000000000000
286777865,63D4000,98,565B000007C20000
286782124,4394000,98,00000043
286786584,621401A,98,0005010000000000
286792825,4214001,98,0000906604621D00
286799224,C054003,98,1781CAE188E70000
286802983,4294001,98,0000000000000180
286807843,6254000,98,80FFFF00FFFFFF00
286842822,4214001,98,0000906604621D00
286852962,4294001,98,0000000000000180
286855861,421400B,98,00863E0400000000
286862842,4394100,98,7EB7EA0003FC8000
286866782,4214006,98,0000000000000000
286877901,6314000,98,0000000000000000
286882121,4394000,98,00000043
286892821,4214001,98,0000906604621D00
286899320,6314003,98,2010300000000000
286902961,4294001,98,0000000000000180
286932539,2214000,98,006800000000
286942819,4214001,98,0000906604621D00
286952958,4294001,98,0000000000000180
286955859,421400B,98,00863E0400000000
286962818,4394100,98,7EA7EB0003FC8000
286966759,4214006,98,0000000000000000
286982116,4394000,98,00000043
286992817,4214001,98,0000906604621D00
286997838,6214000,98,2C004000003A0B00
287000678,A3D4003,98,2CA51003A0000000
287003597,4294001,98,0000000000000180
287022936,6284000,98,0000000000000000
287036576,621401A,98,0005010000000000
287042875,4214001,98,00009066045A1D00
287053034,4294001,98,0000000000000180
287055935,421400B,98,00863E0400000000
287058814,6254000,98,80FFFF00FFFFFF00
287062894,4394100,98,7ED7EB0003FC8000
287066754,4214006,98,0000000000000000
287082214,4394000,98,00000043
287092933,4214001,98,00009066045A1D00
287099254,A354003,98,2CA51003A0000000
287103154,4294001,98,0000000000000180
287127953,6314000,98,0000000000000000
287142893,4214001,98,0000906604501D00
287152953,4294001,98,0000000000000180
287155852,421400B,98,00863E0400000000
287162831,4394100,98,7EA7EA0003FC8000
287166792,4214006,98,0000000000000000
287182112,4394000,98,00000043
287184652,2214000,98,006800000000
287192870,4214001,98,0000906604501D00
287199351,A194003,98,0000400000000000
287202951,4294001,98,0000000000000180
287227789,6264000,98,091EB47F90201D00
287242869,4214001,98,0000906604501D00
287247829,6214000,98,2C004000003A0B00
287252949,4294001,98,0000000000000180
287255850,421400B,98,00863E0400000000
287262848,4394100,98,7EC7EB0003FC8000
287266768,4214006,98,0000000000000000
287277848,63D4000,98,565B000007C20000
287282109,4394000,98,00000043
287286769,621401A,98,0005010000000000
287292808,4214001,98,00009066045A1D00
287299268,C394003,98,C202000008016000
287302947,4294001,98,0000000000000180
287307827,6254000,98,80FFFF00FFFFFF00
287342805,4214001,98,00009066045A1D00
287352945,4294001,98,0000000000000180
287355846,421400B,98,00863E0400000000
287362805,4394100,98,7EA7EB0003FC8000
287366725,4214006,98,0000000000000000
287377885,6314000,98,0000000000000000
287382105,4394000,98,00000043
287389665,E094000,98,001E0440184B
287392884,4214001,98,00009066045A1D00
287394664,E094003,98,001E
287396684,E094020,98,000E
287399584,6314003,98,2010300000000000
287402944,4294001,98,0000000000000180
287405483,E09401A,98,001E
287409043,6314020,98,00000098
287432502,2214000,98,006800000000
287442821,4214001,98,0000906604491D00
287452942,4294001,98,0000000000000180
287455841,421400B,98,00863E0400000000
287462821,4394100,98,7EA7EA0003FC8000
287466762,4214006,98,0000000000000000
287482100,4394000,98,00000043
287492841,4214001,98,0000906604491D00
287497821,6214000,98,2C004000003A0B00
287502981,4294001,98,0000000000000180
287506700,C3D4000,98,1E12
287522980,6284000,98,0000000000000000
287536579,621401A,98,0005010000000000
287542939,4214001,98,0000906604531D00
287553159,4294001,98,0000000000000180
287556058,421400B,98,00863E0400000000
287558938,6254000,98,80FFFF00FFFFFF00
287562877,4394100,98,7EB7EB0003FD8000
287566718,4214006,98,0000000000000000
287572999,2294000,98,0000000000000000
287582199,4394000,98,00000043
287594577,4214001,98,0000906604531D00
287602956,4294001,98,0000000000000180
287627895,6314000,98,0000000000000000
287642876,4214001,98,0000906604531D00
287653015,4294001,98,0000000000000180
287655914,421400B,98,00863E0400000000
287662814,4394100,98,7EA7EA0003FC8000
287666754,4214006,98,0000000000000000
287682095,4394000,98,00000043
287684635,2214000,98,006800000000
287692893,4214001,98,0000906604571D00
287698874,C214003,98,004304012013
287703052,4294001,98,0000000000000180
287727712,6264000,98,091EB47F90211D00
287742892,4214001,98,0000906604571D00
287747811,6214000,98,2C004000003A0B00
287753010,4294001,98,0000000000000180
287755911,421400B,98,00863E0400000000
287762831,4394100,98,7EC7EB0003FC8000
287766991,4214006,98,0000000000000000
287777831,63D4000,98,565B000007C20000
287782090,4394000,98,00000043
287786570,621401A,98,0005010000000000
287792911,4214001,98,00009066043E1D00
287799210,C054003,98,1781CAE188E70000
287803009,4294001,98,0000000000000180
287807809,6254000,98,80FFFF00FFFFFF00
287842909,4214001,98,00009066043E1D00
287853008,4294001,98,0000000000000180
287855909,421400B,98,00863E0400000000
287862807,4394100,98,7EA7EA0003FC8000
287866727,4214006,98,0000000000000000
287877867,6314000,98,0000000000000000
287882087,4394000,98,00000043
287892906,4214001,98,00009066043E1D00
287899306,6314003,98,2010300000000000
287903006,4294001,98,0000000000000180
287932486,2214000,98,006800000000
287942924,4214001,98,00009066043E1D00
287953027,4294001,98,0000000000000180
287955924,421400B,98,00863E0400000000
287962824,4394100,98,7EC7EB0003FC8000
287966745,4214006,98,0000000000000000
287982163,4394000,98,00000043
287993083,4214001,98,00009066043E1D00
287997903,6214000,98,2C004000003A0B00
288000743,A3D4003,98,2CA51003A0000000
288003662,4294001,98,0000000000000180
288022982,6284000,98,0000000000000000
288036561,621401A,98,0005010000000000
288042980,4214001,98,0000906604331C00
288053081,4294001,98,0000000000000180
288055980,421400B,98,00863E0400000000
288058861,6254000,98,80FFFF00FFFFFF00
288062860,4394100,98,7EC7EA0003FC8000
288066781,4214006,98,0000000000000000
288082079,4394000,98,00000043
288094540,4214001,98,0000906604331D00
288099239,A354003,98,2CA51003A0000000
288104600,4294001,98,0000000000000180
288127879,6314000,98,0000000000000000
288144578,4214001,98,0000906604331C00
288154677,4294001,98,0000000000000180
288157576,421400B,98,00863E0400000000
288162777,4394100,98,7EA7EB0003FC8000
288166777,4214006,98,0000000000000000
288182077,4394000,98,00000043
288184615,2214000,98,006800000000
288194555,4214001,98,0000906604371D00
288199316,A194003,98,0000400000000000
288204616,4294001,98,0000000000000180
288227714,6264000,98,091EB47F90211E00
288244594,4214001,98,0000906604371D00
288247794,6214000,98,2C004000003A0B00
288254674,4294001,98,0000000000000180
288257573,421400B,98,00863E0400000000
288262793,4394100,98,7EC7EA0003FC8000
288266793,4214006,98,0000000000000000
288277813,63D4000,98,565B000007C20000
288282073,4394000,98,00000043
288286752,621401A,98,0005010000000000
288294594,4214001,98,0000906604421D00
288299234,C394003,98,C202000008016000
288304693,4294001,98,0000000000000180
288307813,6254000,98,80FFFF00FFFFFF00
288344892,4214001,98,0000906604421D00
288354891,4294001,98,0000000000000180
288357791,421400B,98,00863E0400000000
288362790,4394100,98,7EB7EA0003FC8000
288366790,4214006,98,0000000000000000
288377850,6314000,98,0000000000000000
288382071,4394000,98,00000043
288389850,E094000,98,001E0440184B
288393109,E094003,98,001E
288395889,4214001,98,0000906604421D00
288397669,E094020,98,000E
288400570,6314003,98,2010300000000000
288404909,4294001,98,0000000000000180
288406690,E09401A,98,001E
288408990,6314020,98,080000A8
288432488,2214000,98,006800000000
288444828,4214001,98,00009066043E1D00
288454888,4294001,98,0000000000000180
288457787,421400B,98,00863E0400000000
288462847,4394100,98,7EA7EB0003FC8000
288466826,4214006,98,0000000000000000
288482166,4394000,98,00000043
288493046,4214001,98,00009066043E1D00
288497886,6214000,98,2C004000003A0B00
288503105,4294001,98,0000000000000180
288506746,C3D4000,98,1E12
288522945,6284000,98,0000000000000000
288536545,621401A,98,0005010000000000
288544584,4214001,98,00009066044C1D00
288554684,4294001,98,0000000000000180
288557585,421400B,98,00863E0400000000
288560464,6254000,98,80FFFF00FFFFFF00
288563325,4394100,98,7EB7EB0003FC8000
288566884,4214006,98,0000000000000000
288572863,2294000,98,0000000000000000
288582064,4394000,98,00000043
288594543,4214001,98,00009066044C1D00
288604623,4294001,98,0000000000000180
288627862,6314000,98,0000000000000000
288644561,4214001,98,00009066044C1D00
288654681,4294001,98,0000000000000180
288657581,421400B,98,00863E0400000000
288662801,4394100,98,7EC7EB0003FC8000
288666840,4214006,98,0000000000000000
288682060,4394000,98,00000043
288684600,2214000,98,006800000000
288694539,4214001,98,0000906604491D00
288698859,C214003,98,004304012013
288704600,4294001,98,0000000000000180
288727698,6264000,98,091EB47F90211E00
288744598,4214001,98,0000906604491D00
288747778,6214000,98,2C004000003A0B00
288754736,4294001,98,0000000000000180
288757637,421400B,98,00863E0400000000
288762756,4394100,98,7EA7EB0003FC8000
288766836,4214006,98,0000000000000000
288777797,63D4000,98,565B000007C20000
288782057,4394000,98,00000043
288786557,621401A,98,0005010000000000
288794697,4214001,98,0000906604491D00
288799197,C054003,98,1781CAE188E70000
288804816,4294001,98,0000000000000180
288807796,6254000,98,80FFFF00FFFFFF00
288844815,4214001,98,0000906604491D00
288854896,4294001,98,0000000000000180
288857794,421400B,98,00863E0400000000
288862774,4394100,98,7EB7EB0003FC8000
288866874,4214006,98,0000000000000000
288877834,6314000,98,0000000000000000
288882054,4394000,98,00000043
288894733,4214001,98,0000906604491D00
288899293,6314003,98,2010300000000000
288904813,4294001,98,0000000000000180
288932531,2214000,98,006800000000
288944752,4214001,98,00009066044C1D00
288954832,4294001,98,0000000000000180
288957731,421400B,98,00863E0400000000
288962870,4394100,98,7EC7EA0003FD8000
288966870,4214006,98,0000000000000000
288982151,4394000,98,00000043
288994629,4214001,98,00009066044C1D00
288997850,6214000,98,2C004000003A0B00
289000690,A3D4003,98,2CA51003A0000000
289004669,4294001,98,0000000000000180
289022889,6284000,98,0000000000000000
289036548,621401A,98,0005010000000000
289044548,4214001,98,00009066044C1D00
289054648,4294001,98,0000000000000180
289057548,421400B,98,00863E0400000000
289060428,6254000,98,80FFFF00FFFFFF00
289063288,4394100,98,7EA7EB0003FD8000
289066948,4214006,98,0000000000000000
289082046,4394000,98,00000043
289094527,4214001,98,0000906604451D00
289099228,A354003,98,2CA51003A0000000
289104565,4294001,98,0000000000000180
289127825,6314000,98,0000000000000000
289144544,4214001,98,0000906604451D00
289154644,4294001,98,0000000000000180
289157544,421400B,98,00863E0400000000
289162784,4394100,98,7EC7EB0003FC8000
289166885,4214006,98,0000000000000000
289182042,4394000,98,00000043
289184583,2214000,98,006800000000
289194523,4214001,98,0000906604491D00
289199323,A194003,98,0000400000000000
289204564,4294001,98,0000000000000180
289227702,6264000,98,091EB47FB0211F00
289244661,4214001,98,0000906604491D00
289247760,6214000,98,2C004000003A0B00
289254761,4294001,98,0000000000000180
289257660,421400B,98,00863E0400000000
289262761,4394100,98,7EA7EB0003FD8000
289266880,4214006,98,0000000000000000
289277760,63D4000,98,565B000007C20000
289282039,4394000,98,00000043
289286739,621401A,98,0005010000000000
289294760,4214001,98,0000906604491D00
289299240,C394003,98,C202000008016000
289304799,4294001,98,0000000000000180
289307780,6254000,98,80FFFF00FFFFFF00
289344778,4214001,98,00009066044C1D00
289354857,4294001,98,0000000000000180
289357756,421400B,98,00863E0400000000
289362757,4394100,98,7EC7EB0003FD8000
289366917,4214006,98,0000000000000000
289377817,6314000,98,0000000000000000
289382037,4394000,98,00000043
289389836,E094000,98,001E0440184B
289393096,E094003,98,001E
289395896,4214001,98,00009066044C1D00
289397675,E094020,98,000E
289400576,6314003,98,2010300000000000
289404856,4294001,98,0000000000000180
289406636,E09401A,98,001E
289409036,6314020,98,1000009C
289432556,2214000,98,006800000000
289444676,4214001,98,00009066044C1D00
289454755,4294001,98,0000000000000180
289457654,421400B,98,00863E0400000000
289462835,4394100,98,7EA7EA0003FD8000
289466854,4214006,98,0000000000000000
289482094,4394000,98,00000043
289494533,4214001,98,00009066044C1D00
289497774,6214000,98,2C004000003A0B00
289504633,4294001,98,0000000000000180
289506613,C3D4000,98,1E12
289522833,6284000,98,0000000000000000
289536531,621401A,98,0005010000000000
289544532,4214001,98,00009066044C1D00
289554652,4294001,98,0000000000000180
289557552,421400B,98,00863E0400000000
289560431,6254000,98,80FFFF00FFFFFF00
289563314,4394100,98,7EB7EC0003FD8000
289566931,4214006,98,0000000000000000
289572831,2294000,98,0000000000000000
289582031,4394000,98,00000043
289594510,4214001,98,0000906604491D00
289604570,4294001,98,0000000000000180
289627810,6314000,98,0000000000000000
289644528,4214001,98,0000906604491D00
289654648,4294001,98,0000000000000180
289657548,421400B,98,00863E0400000000
289662728,4394100,98,7EA7EB0003FC8000
289666847,4214006,98,0000000000000000
289682026,4394000,98,00000043
289684567,2214000,98,006800000000
289694506,4214001,98,00009066044C1D00
289698846,C214003,98,004304012013
289704585,4294001,98,0000000000000180
289727705,6264000,98,091EB47F90211F00
289744724,4214001,98,00009066044C1D00
289747765,6214000,98,2C004000003A0B00
289754864,4294001,98,0000000000000180
289757765,421400B,98,00863E0400000000
289762765,4394100,98,7EC7EB0003FC8000
289766845,4214006,98,0000000000000000
289777742,63D4000,98,565B000007C20000
289782023,4394000,98,00000043
289786523,621401A,98,0005010000000000
289794743,4214001,98,00009066044C1C00
289799183,C054003,98,1781CAE188E70000
289804784,4294001,98,0000000000000180
289807744,6254000,98,80FFFF00FFFFFF00
289844720,4214001,98,0000906604451D00
289854841,4294001,98,0000000000000180
289857740,421400B,98,00863E0400000000
289862780,4394100,98,7EB7EB0003FC8000
289866821,4214006,98,0000000000000000
289877879,6314000,98,0000000000000000
289882119,4394000,98,00000043
289894639,4214001,98,0000906604451D00
289899280,6314003,98,2010300000000000
289904719,4294001,98,0000000000000180
289932519,2214000,98,006800000000
289944638,4214001,98,0000906604501D00
289954657,4294001,98,0000000000000180
289957557,421400B,98,00863E0400000000
289962777,4394100,98,7EB7EA0003FD8000
289966797,4214006,98,0000000000000000
289982035,4394000,98,00000043
289994535,4214001,98,0000906604501D00
289997736,6214000,98,2C004000003A0B00
290000576,A3D4003,98,2CA51003A0000000
