Finished Iniialization
9015922,4214001,98,0000907C1DDC3D00
9066821,4214001,98,0000907C24EC4700
9115918,4214001,98,0000907C09A04500
9166777,4214001,98,0000907C001C4200
9216276,4214001,98,0000907C001C3F00
9266792,4214001,98,0000907C00233C00
9316131,4214001,98,0000907C00153900
9366749,4214001,98,0000907C01313700
9415989,4214001,98,0000907C01E63500
9466846,4214001,98,0000907C01E63400
9515945,4214001,98,0000907C04453400
9566684,4214001,98,0000907C04E13300
9615984,4214001,98,0000907C04E13300
9666762,4214001,98,0000907C04903300
9715979,4214001,98,0000907C04533200
9766717,4214001,98,0000907C04533100
9815997,4214001,98,0000907C041B2F00
9866714,4214001,98,0000907C03BB2E00
9915993,4214001,98,0000907C03BB2D00
9966832,4214001,98,0000907C03742C00
10016010,4214001,98,0000907C03742B00
10066789,4214001,98,0000907C03702A00
10116008,4214001,98,0000907C038D2900
10166706,4214001,98,0000907C038D2900
10216106,4214001,98,0000907C03B72800
10266743,4214001,98,0000907C03B72800
10316102,4214001,98,0000907C03EC2700
10366761,4214001,98,0000907C03EC2700
10416120,4214001,98,0000907C04102700
10466838,4214001,98,0000907C04102600
10516135,4214001,98,0000907C041E2600
10566735,4214001,98,0000907C041E2500
10616312,4214001,98,0000907C04092500
10666712,4214001,98,0000907C04092400
10716210,4214001,98,0000907C04022400
10766708,4214001,98,0000907C04022400
10816187,4214001,98,0000907C03F32300
10866745,4214001,98,0000907C03F32200
10916124,4214001,98,0000907C03DB2200
10966741,4214001,98,0000907C03DB2200
11016141,4214001,98,0000907C03D72100
11066739,4214001,98,0000907C03D72000
11116238,4214001,98,0000907C03D72000
11166735,4214001,98,0000907C03D01F00
11216235,4214001,98,0000907C03D01F00
11266733,4214001,98,0000907C03D41F00
11316271,4214001,98,0000907C03D41E00
11366789,4214001,98,0000907C03D71E00
11416208,4214001,98,0000907C03D71E00
11466688,4214001,98,0000907C03D71D00
11516305,4214001,98,0000907C03BE1C00
11566744,4214001,98,0000907C03BE1C00
11616344,4214001,98,0000907C03BE1C00
11666660,4214001,98,0000907C03A21B00
11716239,4214001,98,0000907C03A21B00
11766700,4214001,98,0000907C03821A00
11816297,4214001,98,0000907C03821A00
11866796,4214001,98,0000907C03821A00
11916274,4214001,98,0000907C03771900
11966632,4214001,98,0000907C03771900
12016310,4214001,98,0000907C03771800
12066689,4214001,98,0000907C03501800
12116567,4214001,98,0000907C03501800
12166686,4214001,98,0000907C03501700
12216345,4214001,98,0000907C033B1700
12266702,4214001,98,0000907C033B1700
12316362,4214001,98,0000907C033B1700
12366719,4214001,98,0000907C03421700
12416357,4214001,98,0000907C03421700
12466657,4214001,98,0000907C03421700
12516377,4214001,98,0000907C03421700
12566657,4214001,98,0000907C03501700
12616456,4214001,98,0000907C03501700
12666672,4214001,98,0000907C03501700
12716412,4214001,98,0000907C03501700
12766630,4214001,98,0000907C03501700
12816428,4214001,98,0000907C03501700
12866688,4214001,98,0000907C034D1700
12916427,4214001,98,0000907C034D1700
12966645,4214001,98,0000907C034D1700
13016463,4214001,98,0000907C03541700
13066660,4214001,98,0000907C03541700
13116480,4214001,98,0000907C03541700
13166616,4214001,98,0000907C03541700
13216496,4214001,98,0000907C03541700
13266694,4214001,98,0000907C03541700
13316492,4214001,98,0000907C03491700
13366670,4214001,98,0000907C03491700
13416508,4214001,98,0000907C03491700
13466587,4214001,98,0000907C03491700
13516565,4214001,98,0000907C03491700
13566646,4214001,98,0000907C03491700
13616523,4214001,98,0000907C03491700
13666641,4214001,98,0000907C033B1700
13716620,4214001,98,0000907C033B1700
13766740,4214001,98,0000907C033B1700
13816577,4214001,98,0000907C033B1700
13866658,4214001,98,0000907C033B1700
13916594,4214001,98,0000907C033B1700
13966653,4214001,98,0000907C03341700
14016631,4214001,98,0000907C03341700
14066609,4214001,98,0000907C03341700
14116628,4214001,98,0000907C03341800
14166626,4214001,98,0000907C03341900
14216643,4214001,98,0000907C03341C00
14266685,4214001,98,0000907C08722200
14316643,4214001,98,0000907C08722800
14366620,4214001,98,0000907C12562F00
14418319,4214001,98,0000907C12563B00
14466717,4214001,98,0000907C1CCB4500
14516656,4214001,98,0000907C26325000
14566635,4214001,98,0000907C255A5900
14616714,4214001,98,0000907C1FCD6000
14666692,4214001,98,0000907C1AEF6200
14716670,4214001,98,0000907C14C36200
14766710,4214001,98,0000907C0BD16100
14816727,4214001,98,0000907C09156000
14868805,4214001,98,0000907C08475E00
14916744,4214001,98,0000907C072B5D00
14968841,4214001,98,0000907C07415C00
15016721,4214001,98,0000907C07B25C00
15066740,4214001,98,0000907C08A45B00
15116797,4214001,98,0000907C095C5B00
15166775,4214001,98,0000907C0A0A5B00
15216755,4214001,98,0000907C0A785C00
15266774,4214001,98,0000907C0AB85C00
15316792,4214001,98,0000907C0B065C00
15366810,4214001,98,0000907C0B065D00
15416808,4214001,98,0000907C0B155D00
15468767,4214001,98,0000907C0B185D00
15516845,4214001,98,0000907C0AFC5D00
15568743,4214001,98,0000907C0AC35E00
15616782,4214001,98,0000907C0A715D00
15668779,4214001,98,0000907C0A405E00
15718238,4214001,98,0000907C0A1C5E00
15768836,4214001,98,0000907C09C35D00
15816855,4214001,98,0000907C066C5C00
15868773,4214001,98,0000907C00075800
15918231,4214001,98,0000907C00075400
15968730,4214001,98,0000907C00005100
16018227,4214001,98,0000907C00004E00
16068707,4214001,98,0000907C00004B00
16118264,4214001,98,0000907C00004800
16168904,4214001,98,0000907C00004400
16218243,4214001,98,0000907C00004200
16268762,4214001,98,0000907C00003E00
16318301,4214001,98,0000907C00003C00
16368779,4214001,98,0000907C00003800
16418219,4214001,98,0000907C00003600
16468677,4214001,98,0000907C014A3300
16518216,4214001,98,0000907C02783200
16568654,4214001,98,0000907C04023200
16618172,4214001,98,0000907C04023200
16668810,4214001,98,0000907C03DB3100
16718208,4214001,98,0000907C03DB3000
16768627,4214001,98,0000907C03DB2F00
16818165,4214001,98,0000907C03C52E00
16868663,4214001,98,0000907C03C52D00
16918142,4214001,98,0000907C039E2C00
16968680,4214001,98,0000907C038D2B00
17018200,4214001,98,0000907C038D2A00
17068659,4214001,98,0000907C037E2900
17118136,4214001,98,0000907C037E2800
17168714,4214001,98,0000907C03942800
17218173,4214001,98,0000907C03942700
17268072,4214001,98,0000907C04332700
17318089,4214001,98,0000907C04332700
17368629,4214001,98,0000907C04532700
17418087,4214001,98,0000907C04532700
17468105,4214001,98,0000907C043E2600
17518125,4214001,98,0000907C043E2600
17568143,4214001,98,0000907C043A2500
17618141,4214001,98,0000907C043A2500
17668159,4214001,98,0000907C041B2400
17718159,4214001,98,0000907C041B2400
17768096,4214001,98,0000907C03FB2300
17818095,4214001,98,0000907C03FB2300
17868073,4214001,98,0000907C03DB2200
17918112,4214001,98,0000907C03DB2200
17968069,4214001,98,0000907C03D42100
18018087,4214001,98,0000907C03D42100
18068224,4214001,98,0000907C03D72000
18118164,4214001,98,0000907C03D72000
18168082,4214001,98,0000907C03C51F00
18218080,4214001,98,0000907C03C51F00
18268118,4214001,98,0000907C03C51F00
18318036,4214001,98,0000907C03D71E00
18368035,4214001,98,0000907C03D71E00
18418093,4214001,98,0000907C03D01D00
18468032,4214001,98,0000907C03D01D00
18518032,4214001,98,0000907C03D01D00
18568130,4214001,98,0000907C03BB1C00
18618129,4214001,98,0000907C03BB1C00
18667986,4214001,98,0000907C03BB1B00
18717985,4214001,98,0000907C03A51B00
18768046,4214001,98,0000907C03A51B00
18818023,4214001,98,0000907C03901A00
18868022,4214001,98,0000907C03901900
18918041,4214001,98,0000907C03901900
18968058,4214001,98,0000907C03701900
19018016,4214001,98,0000907C03701800
19068035,4214001,98,0000907C03701800
19118014,4214001,98,0000907C03451700
19167974,4214001,98,0000907C03451700
19217971,4214001,98,0000907C03451700
19267969,4214001,98,0000907C03451700
19318009,4214001,98,0000907C03451700
19367967,4214001,98,0000907C03451700
19417945,4214001,98,0000907C03451700
19468023,4214001,98,0000907C03491700
19518022,4214001,98,0000907C03491700
19568004,4214001,98,0000907C03491700
19617980,4214001,98,0000907C03541700
19668018,4214001,98,0000907C03541700
19717977,4214001,98,0000907C03541700
19767956,4214001,98,0000907C035B1700
19817994,4214001,98,0000907C035B1700
19867971,4214001,98,0000907C035B1700
19917931,4214001,98,0000907C03651700
19967930,4214001,98,0000907C03651700
20017987,4214001,98,0000907C03651700
20067925,4214001,98,0000907C03651700
20117923,4214001,98,0000907C03651700
20167942,4214001,98,0000907C03651700
20217920,4214001,98,0000907C03651700
20267920,4214001,98,0000907C03571700
20317918,4214001,98,0000907C03571700
20367996,4214001,98,0000907C03571700
20417916,4214001,98,0000907C035B1700
20467953,4214001,98,0000907C035B1700
20517973,4214001,98,0000907C035B1700
20567931,4214001,98,0000907C03541700
20617929,4214001,98,0000907C03541700
20667908,4214001,98,0000907C03541700
20717945,4214001,98,0000907C03541700
20767945,4214001,98,0000907C03541700
20817902,4214001,98,0000907C03541700
20867922,4214001,98,0000907C03571700
20917899,4214001,98,0000907C03571700
20967936,4214001,98,0000907C03571700
21017876,4214001,98,0000907C034D1700
21067912,4214001,98,0000907C034D1700
21117871,4214001,98,0000907C034D1700
21167890,4214001,98,0000907C03501700
21217947,4214001,98,0000907C03501700
21267867,4214001,98,0000907C03501700
21317886,4214001,98,0000907C03501700
21367883,4214001,98,0000907C033E1700
21417982,4214001,98,0000907C033E1700
21467921,4214001,98,0000907C033E1700
21517879,4214001,98,0000907C033E1700
21567938,4214001,98,0000907C033E1700
21617877,4214001,98,0000907C033E1700
21667835,4214001,98,0000907C03421700
21717853,4214001,98,0000907C03421700
21767870,4214001,98,0000907C03421700
21817849,4214001,98,0000907C033E1700
21867889,4214001,98,0000907C033E1700
21917947,4214001,98,0000907C033E1700
21967824,4214001,98,0000907C03371700
22017844,4214001,98,0000907C03371700
22067841,4214001,98,0000907C03371700
22117879,4214001,98,0000907C03371700
22167799,4214001,98,0000907C032D1700
22217817,4214001,98,0000907C032D1700
22267856,4214001,98,0000907C032D1700
22317854,4214001,98,0000907C033B1700
22367874,4214001,98,0000907C033B1700
22417831,4214001,98,0000907C033B1700
22467850,4214001,98,0000907C03301700
22517848,4214001,98,0000907C03301700
22567868,4214001,98,0000907C03301700
22617847,4214001,98,0000907C032D1700
22667865,4214001,98,0000907C032D1700
22717862,4214001,98,0000907C032D1700
22767882,4214001,98,0000907C03221700
22817920,4214001,98,0000907C03221700
22867899,4214001,98,0000907C03221700
22917896,4214001,98,0000907C03221700
22967914,4214001,98,0000907C03221700
