Time, ID, Data
1281469,6254000,80FFFF00FFFFFF00
1281474,4394100,7EA7EA0003FE0000
1281477,4214001,0100808902E61700
1281484,2294000,0000000000000000
1281487,4294001,0000000000000180
1281494,4394000,00000094
1281497,621401A,0005010000000000
1281520,18DA60F1,0322100000000000
1281527,4214001,0100808902E61700
1281530,18DAF160,056210000B80
1281537,4294001,0000000000000180
1281540,421400B,00863E0400000000
1281543,6314000,0000000000000000
1281553,4214006,0000000000000000
1281574,4394100,7EC7EA0003FE0000
1281577,4214001,0100808902E61700
1281587,4294001,0000000000000180
1281594,4394000,00000094
1281596,2214000,006800000000
1281620,18DA60F1,0322100000000000
1281627,4214001,0100808902E61700
1281630,18DAF160,056210000B80
1281637,4294001,0000000000000180
1281640,421400B,00863E0400000000
1281643,6264000,071EB37FC01A1B00
1281650,C214003,133901012013
1281653,4214006,0000000000000000
1281655,621400A,0000
1281659,6214000,2C00400000340B00
1281674,4394100,7EA7EA0003FE0000
1281677,4214001,0100808902E61700
1281687,4294001,0000000000000180
1281690,63D4000,595B00000BC00000
1281694,4394000,00000094
1281719,6254000,80FFFF00FFFFFF00
1281722,18DA60F1,0322100000000000
1281727,4214001,0100808902E61700
1281730,18DAF160,056210000B80
1281737,4294001,0000000000000180
1281740,421400B,00863E0400000000
1281745,621401A,0005010000000000
1281750,C054003,0471CAE188CC0000
1281753,4214006,0000000000000000
1281775,4394100,7EA7EA0003FE0000
1281777,4214001,0100808902E61700
1281787,4294001,0000000000000180
1281790,6314000,0000000000000000
1281794,4394000,00000094
1281820,18DA60F1,0322100000000000
1281827,4214001,0100808902ED1700
1281830,18DAF160,056210000B80
1281837,4294001,0000000000000180
1281839,18DA40F1,03220131
1281842,421400B,00863E0400000000
1281845,2214000,006800000000
1281847,18DAF140,0462013114
1281850,6314003,2010300000000000
1281853,4214006,0000000000000000
1281874,4394100,7EA7EA0003FE0000
1281877,4214001,0100808902ED1700
1281887,4294001,0000000000000180
1281894,4394000,00000094
1281909,6214000,2C00400000340B00
1281920,18DA60F1,0322100000000000
1281927,4214001,0100808902ED1700
1281930,18DAF160,056210000B80
1281934,6284000,0000000000000000
1281937,4294001,0000000000000180
1281940,421400B,00863E0400000000
1281950,A3D4003,2CA51002D0000000
1281953,4214006,0000000000000000
1281969,6254000,80FFFF00FFFFFF00
1281974,4394100,7EA7EA0003FE8000
1281977,4214001,0100808902F01700
1281987,4294001,0000000000000180
1281994,4394000,00000094
1281997,621401A,0005010000000000
1282020,18DA60F1,0322100000000000
1282027,4214001,0100808902F01700
1282030,18DAF160,056210000B80
1282037,4294001,0000000000000180
1282040,421400B,00863E0400000000
1282043,6314000,0000000000000000
1282050,A354003,2CA51002D0000000
1282053,4214006,0000000000000000
1282074,4394100,7EB7EA0003FE0000
1282077,4214001,0100808902F01700
1282087,4294001,0000000000000180
1282094,4394000,00000094
1282096,2214000,006800000000
1282120,18DA60F1,0322100000000000
1282127,4214001,0100808902E91700
1282130,18DAF160,056210000B80
1282137,4294001,0000000000000180
1282140,421400B,00863E0400000000
1282143,6264000,071EB37FC0181B00
1282150,A194003,0000400000000000
1282153,4214006,0000000000000000
1282155,621400A,0000
1282159,6214000,2C00400000340B00
1282174,4394100,7EA7EA0003FE0000
1282177,4214001,0100808902E91700
1282187,4294001,0000000000000180
1282190,63D4000,595B00000BC00000
1282194,4394000,00000094
1282219,6254000,80FFFF00FFFFFF00
1282222,18DA60F1,0322100000000000
1282227,4214001,0100808902E91700
1282230,18DAF160,056210000B80
1282237,4294001,0000000000000180
1282240,421400B,00863E0400000000
1282246,621401A,0005010000000000
1282250,C394003,C202000008016000
1282253,4214006,0000000000000000
1282274,4394100,7EB7EA0003FE0000
1282277,4214001,0100808902E61700
1282287,4294001,0000000000000180
1282290,6314000,0000000000000000
1282294,4394000,00000094
1282306,E094000,001E04401C4B
1282309,E094003,000E
1282313,E09400A,000E
1282317,E094020,000A
1282320,18DA60F1,0322100000000000
1282325,E09401A,000E
1282327,4214001,0100808902E61700
1282330,18DAF160,056210000B80
1282337,4294001,0000000000000180
1282340,421400B,00863E0400000000
1282344,2214000,006800000000
1282350,6314003,2010300000000000
1282353,4214006,0000000000000000
1282369,6314020,18000098
1282374,4394100,7EA7EA0003FE8000
1282377,4214001,0100808902E61700
1282387,4294001,0000000000000180
1282394,4394000,00000094
1282409,6214000,2C00400000340B00
1282420,18DA60F1,0322100000000000
1282427,4214001,0100808902E21700
1282430,18DAF160,056210000B80
1282434,6284000,0000000000000000
1282438,4294001,0000000000000180
1282440,421400B,00863E0400000000
1282453,4214006,0000000000000000
1282469,6254000,80FFFF00FFFFFF00
1282474,4394100,7EA7EA0003FE0000
1282477,4214001,0100808902E21700
1282484,2294000,0000000000000000
1282487,4294001,0000000000000180
1282494,4394000,00000094
1282496,621401A,0005010000000000
1282520,18DA60F1,0322100000000000
1282527,4214001,0100808902E21700
1282530,18DAF160,056210000B80
1282537,4294001,0000000000000180
1282540,421400B,00863E0400000000
1282543,6314000,0000000000000000
1282553,4214006,0000000000000000
1282574,4394100,7EB7EA0003FE0000
1282577,4214001,0100808902DF1700
1282587,4294001,0000000000000180
1282594,4394000,00000094
1282596,2214000,006800000000
1282620,18DA60F1,0322100000000000
1282627,4214001,0100808902DF1700
1282630,18DAF160,056210000B80
1282637,4294001,0000000000000180
1282640,421400B,00863E0400000000
1282643,6264000,071EB37FC0191B00
1282650,C214003,133901012013
1282653,4214006,0000000000000000
1282655,621400A,0000
1282659,6214000,2C00400000340B00
1282674,4394100,7EA7EA0003FE0000
1282677,4214001,0100808902DF1700
1282688,4294001,0000000000000180
1282690,63D4000,595B00000BC00000
1282694,4394000,00000094
1282719,6254000,80FFFF00FFFFFF00
1282722,18DA60F1,0322100000000000
1282727,4214001,0100808902DF1700
1282730,18DAF160,056210000B80
1282738,4294001,0000000000000180
1282740,421400B,00863E0400000000
1282745,621401A,0005010000000000
1282750,C054003,0471CAE188CC0000
1282753,4214006,0000000000000000
1282774,4394100,7EB7EA0003FE0000
1282777,4214001,0100808902DF1700
1282788,4294001,0000000000000180
1282790,6314000,0000000000000000
1282794,4394000,00000094
1282820,18DA60F1,0322100000000000
1282827,4214001,0100808902DF1700
1282830,18DAF160,056210000B80
1282838,4294001,0000000000000180
1282840,421400B,00863E0400000000
1282842,18DA40F1,03220131
1282845,2214000,006800000000
1282847,18DAF140,0462013114
1282850,6314003,2010300000000000
1282853,4214006,0000000000000000
1282874,4394100,7EA7EA0003FE0000
1282877,4214001,0100808902DF1700
1282888,4294001,0000000000000180
1282894,4394000,00000094
1282909,6214000,2C00400000340B00
1282920,18DA60F1,0322100000000000
1282927,4214001,0100808902D41700
1282930,18DAF160,056210000B80
1282934,6284000,0000000000000000
1282938,4294001,0000000000000180
1282941,421400B,00863E0400000000
1282950,A3D4003,2CA51002D0000000
1282953,4214006,0000000000000000
1282969,6254000,80FFFF00FFFFFF00
1282974,4394100,7EA7EA0003FE0000
1282977,4214001,0100808902D41700
1282988,4294001,0000000000000180
1282994,4394000,00000094
1282996,621401A,0005010000000000
1283020,18DA60F1,0322100000000000
1283027,4214001,0100808902D41700
1283030,18DAF160,056210000B80
1283038,4294001,0000000000000180
1283040,421400B,00863E0400000000
1283043,6314000,0000000000000000
1283050,A354003,2CA51002D0000000
1283053,4214006,0000000000000000
1283074,4394100,7EA7EA0003FE8000
1283077,4214001,0100808902D71700
1283088,4294001,0000000000000180
1283094,4394000,00000094
1283096,2214000,006800000000
1283120,18DA60F1,0322100000000000
1283127,4214001,0100808902D71700
1283130,18DAF160,056210000B80
1283138,4294001,0000000000000180
1283141,421400B,00863E0400000000
1283143,6264000,071EB37FC01A1B00
1283150,A194003,0000400000000000
1283153,4214006,0000000000000000
1283155,621400A,0000
1283159,6214000,2C00400000340B00
1283174,4394100,7EA7EA0003FE8000
1283177,4214001,0100808902D71700
1283188,4294001,0000000000000180
1283190,63D4000,595B00000BC00000
1283194,4394000,00000094
1283219,6254000,80FFFF00FFFFFF00
1283222,18DA60F1,0322100000000000
1283227,4214001,0100808902D71700
1283230,18DAF160,056210000B80
1283238,4294001,0000000000000180
1283241,421400B,00863E0400000000
1283246,621401A,0005010000000000
1283250,C394003,C202000008016000
1283253,4214006,0000000000000000
1283274,4394100,7EB7EA0003FE8000
1283277,4214001,0100808902D71700
1283288,4294001,0000000000000180
1283291,6314000,0000000000000000
1283294,4394000,00000094
1283306,E094000,001E04401C4B
1283309,E094003,000E
1283312,E09400A,000E
1283317,E094020,000A
1283320,18DA60F1,0322100000000000
1283325,E09401A,000E
1283327,4214001,0100808902D71700
1283330,18DAF160,056210000B80
1283338,4294001,0000000000000180
1283341,421400B,00863E0400000000
1283344,2214000,006800000000
1283350,6314003,2010300000000000
1283353,4214006,0000000000000000
1283369,6314020,00000094
1283374,4394100,7EA7EA0003FE0000
1283378,4214001,0100808902D41700
1283388,4294001,0000000000000180
1283394,4394000,00000094
1283409,6214000,2C00400000340B00
1283420,18DA60F1,0322100000000000
1283428,4214001,0100808902D41700
1283430,18DAF160,056210000B80
1283434,6284000,0000000000000000
1283438,4294001,0000000000000180
1283441,421400B,00863E0400000000
1283453,4214006,0000000000000000
1283469,6254000,80FFFF00FFFFFF00
1283474,4394100,7EA7EA0003FE0000
1283478,4214001,0100808902D41700
1283484,2294000,0000000000000000
1283488,4294001,0000000000000180
1283494,4394000,00000094
1283496,621401A,0005010000000000
1283520,18DA60F1,0322100000000000
1283528,4214001,0100808902CD1700
1283530,18DAF160,056210000B80
1283538,4294001,0000000000000180
1283541,421400B,00863E0400000000
1283544,6314000,0000000000000000
1283553,4214006,0000000000000000
1283574,4394100,7EB7EA0003FE8000
1283578,4214001,0100808902CD1700
1283588,4294001,0000000000000180
1283594,4394000,00000094
1283596,2214000,006800000000
1283620,18DA60F1,0322100000000000
1283628,4214001,0100808902CD1700
1283630,18DAF160,056210000B80
1283638,4294001,0000000000000180
1283641,421400B,00863E0400000000
1283643,6264000,071EB37FD01A1B00
1283650,C214003,133901012013
1283653,4214006,0000000000000000
1283655,621400A,0000
1283659,6214000,2C00400000340B00
1283674,4394100,7EA7EA0003FE8000
1283678,4214001,0100808902CD1700
1283688,4294001,0000000000000180
1283691,63D4000,595B00000BC00000
1283694,4394000,00000094
1283719,6254000,80FFFF00FFFFFF00
1283722,18DA60F1,0322100000000000
1283728,4214001,0100808902D41700
1283730,18DAF160,056210000B80
1283738,4294001,0000000000000180
1283741,421400B,00863E0400000000
1283745,621401A,0005010000000000
1283750,C054003,0471CAE188CC0000
1283753,4214006,0000000000000000
1283774,4394100,7EB7E90003FE8000
1283778,4214001,0100808902D41700
1283788,4294001,0000000000000180
1283791,6314000,0000000000000000
1283794,4394000,00000094
1283820,18DA60F1,0322100000000000
1283828,4214001,0100808902D41700
1283830,18DAF160,056210000B80
1283838,4294001,0000000000000180
1283841,421400B,00863E0400000000
1283843,18DA40F1,03220131
1283845,2214000,006800000000
1283850,6314003,2010300000000000
1283852,18DAF140,0462013114
1283855,4214006,0000000000000000
1283874,4394100,7EA7EA0003FE0000
1283878,4214001,0100808902DB1700
1283888,4294001,0000000000000180
1283894,4394000,00000094
1283909,6214000,2C00400000340B00
1283920,18DA60F1,0322100000000000
1283928,4214001,0100808902DB1700
1283930,18DAF160,056210000B80
1283934,6284000,0000000000000000
1283938,4294001,0000000000000180
1283941,421400B,00863E0400000000
1283950,A3D4003,2CA51002D0000000
1283953,4214006,0000000000000000
1283969,6254000,80FFFF00FFFFFF00
1283974,4394100,7EA7EA0003FE0000
1283978,4214001,0100808902DB1700
1283988,4294001,0000000000000180
1283994,4394000,00000094
1283996,621401A,0005010000000000
1284020,18DA60F1,0322100000000000
1284028,4214001,0100808902DF1700
1284030,18DAF160,056210000B80
1284038,4294001,0000000000000180
1284041,421400B,00863E0400000000
1284044,6314000,0000000000000000
1284050,A354003,2CA51002D0000000
1284053,4214006,0000000000000000
1284074,4394100,7EA7E90003FE0000
1284078,4214001,0100808902DF1700
1284088,4294001,0000000000000180
1284094,4394000,00000094
1284096,2214000,006800000000
1284120,18DA60F1,0322100000000000
1284128,4214001,0100808902DF1700
1284130,18DAF160,056210000B80
1284138,4294001,0000000000000180
1284141,421400B,00863E0400000000
1284144,6264000,071EB37FC0191B00
1284150,A194003,0000400000000000
1284153,4214006,0000000000000000
1284155,621400A,0000
1284159,6214000,2C00400000340B00
1284174,4394100,7EB7EA0003FE0000
1284178,4214001,0100808902E91700
1284188,4294001,0000000000000180
1284191,63D4000,595B00000BC00000
1284194,4394000,00000094
1284219,6254000,80FFFF00FFFFFF00
1284222,18DA60F1,0322100000000000
1284228,4214001,0100808902E91700
1284230,18DAF160,056210000B80
1284238,4294001,0000000000000180
1284241,421400B,00863E0400000000
1284246,621401A,0005010000000000
1284250,C394003,C202000008016000
1284253,4214006,0000000000000000
1284274,4394100,7EA7EA0003FE0000
1284278,4214001,0100808902E91700
1284288,4294001,0000000000000180
1284291,6314000,0000000000000000
1284294,4394000,00000094
1284306,E094000,001E04401C4B
1284309,E094003,000E
1284312,E09400A,000E
1284317,E094020,000A
1284320,18DA60F1,0322100000000000
1284325,E09401A,000E
1284328,4214001,0100808902E61700
1284330,18DAF160,056210000B80
1284338,4294001,0000000000000180
1284341,421400B,00863E0400000000
1284344,2214000,006800000000
1284350,6314003,2010300000000000
1284353,4214006,0000000000000000
1284369,6314020,080000A4
1284374,4394100,7EA7EA0003FE0000
1284378,4214001,0100808902E61700
1284388,4294001,0000000000000180
1284394,4394000,00000094
1284409,6214000,2C00400000340B00
1284419,18DA60F1,0322100000000000
1284428,4214001,0100808902E61700
1284430,18DAF160,056210000B80
1284434,6284000,0000000000000000
1284438,4294001,0000000000000180
1284441,421400B,00863E0400000000
1284453,4214006,0000000000000000
1284469,6254000,80FFFF00FFFFFF00
1284474,4394100,7EB7E90003FE0000
1284478,4214001,0100808902F41700
1284484,2294000,0000000000000000
1284488,4294001,0000000000000180
1284494,4394000,00000094
1284496,621401A,0005010000000000
1284520,18DA60F1,0322100000000000
1284528,4214001,0100808902F41700
1284530,18DAF160,056210000B80
1284538,4294001,0000000000000180
1284541,421400B,00863E0400000000
1284544,6314000,0000000000000000
1284553,4214006,0000000000000000
1284574,4394100,7EA7EC0003FE0000
1284578,4214001,0100808902F41700
1284588,4294001,0000000000000180
1284594,4394000,00000094
1284596,2214000,006800000000
1284620,18DA60F1,0322100000000000
1284628,4214001,0100808902F41700
1284630,18DAF160,056210000B80
1284638,4294001,0000000000000180
1284641,421400B,00863E0400000000
1284644,6264000,071EB37FC01B1C00
1284650,C214003,133901012013
1284653,4214006,0000000000000000
1284655,621400A,0000
1284659,6214000,2C00400000340B00
1284674,4394100,7EA7EA0003FE0000
1284678,4214001,0100808902ED1700
1284688,4294001,0000000000000180
1284691,63D4000,595B00000BC00000
1284694,4394000,00000094
1284719,6254000,80FFFF00FFFFFF00
1284722,18DA60F1,0322100000000000
1284728,4214001,0100808902ED1700
1284730,18DAF160,056210000B80
1284738,4294001,0000000000000180
1284741,421400B,00863E0400000000
1284745,621401A,0005010000000000
1284750,C054003,0471CAE188CC0000
1284753,4214006,0000000000000000
1284774,4394100,7EA7EA0003FE8000
1284778,4214001,0100808902ED1700
1284788,4294001,0000000000000180
1284791,6314000,0000000000000000
1284794,4394000,00000094
1284820,18DA60F1,0322100000000000
1284828,4214001,0100808902F71700
1284830,18DAF160,056210000B80
1284838,4294001,0000000000000180
1284841,421400B,00863E0400000000
1284843,18DA40F1,03220131
1284845,2214000,006800000000
1284850,6314003,2010300000000000
1284852,18DAF140,0462013114
1284855,4214006,0000000000000000
1284874,4394100,7EA7EA0003FE0000
1284878,4214001,0100808902F71700
1284888,4294001,0000000000000180
1284894,4394000,00000094
1284909,6214000,2C00400000340B00
1284920,18DA60F1,0322100000000000
1284928,4214001,0100808902F71700
1284930,18DAF160,056210000B80
1284934,6284000,0000000000000000
1284938,4294001,0000000000000180
1284941,421400B,00863E0400000000
1284950,A3D4003,2CA51002D0000000
1284953,4214006,0000000000000000
1284969,6254000,80FFFF00FFFFFF00
1284974,4394100,7EA7EA0003FE0000
1284978,4214001,0100808902E91700
1284988,4294001,0000000000000180
1284994,4394000,00000094
1284996,621401A,0005010000000000
1285019,18DA60F1,0322100000000000
1285028,4214001,0100808902E91700
1285030,18DAF160,056210000B80
1285038,4294001,0000000000000180
1285041,421400B,00863E0400000000
1285044,6314000,0000000000000000
1285050,A354003,2CA51002D0000000
1285053,4214006,0000000000000000
1285074,4394100,7EB7EA0003FE8000
1285078,4214001,0100808902E91700
1285088,4294001,0000000000000180
1285094,4394000,00000094
1285096,2214000,006800000000
1285120,18DA60F1,0322100000000000
1285128,4214001,0100808902E61700
1285130,18DAF160,056210000B80
1285138,4294001,0000000000000180
1285141,421400B,00863E0400000000
1285144,6264000,071EB37FC01A1B00
1285150,A194003,0000400000000000
1285153,4214006,0000000000000000
1285155,621400A,0000
1285159,6214000,2C00400000340B00
1285174,4394100,7EA7EB0003FE8000
1285178,4214001,0100808902E61700
1285188,4294001,0000000000000180
1285191,63D4000,595B00000BC00000
1285194,4394000,00000094
1285219,6254000,80FFFF00FFFFFF00
1285222,18DA60F1,0322100000000000
1285228,4214001,0100808902E61700
1285230,18DAF160,056210000B80
1285238,4294001,0000000000000180
1285241,421400B,00863E0400000000
1285246,621401A,0005010000000000
1285250,C394003,C202000008016000
1285253,4214006,0000000000000000
1285274,4394100,7EA7EA0003FE0000
1285278,4214001,0100808902DB1700
1285288,4294001,0000000000000180
1285291,6314000,0000000000000000
1285294,4394000,00000094
1285306,E094000,001E04401C4B
1285309,E094003,000E
1285312,E09400A,000E
1285317,E094020,000A
1285320,18DA60F1,0322100000000000
1285325,E09401A,000E
1285328,4214001,0100808902DB1700
1285330,18DAF160,056210000B80
1285338,4294001,0000000000000180
1285341,421400B,00863E0400000000
1285344,2214000,006800000000
1285350,6314003,2010300000000000
1285353,4214006,0000000000000000
1285369,6314020,10000098
1285374,4394100,7EA7E70003FE8000
1285378,4214001,0100808902DB1700
1285388,4294001,0000000000000180
1285394,4394000,00000094
1285409,6214000,2C00400000340B00
1285420,18DA60F1,0322100000000000
1285428,4214001,0100808902ED1700
1285430,18DAF160,056210000B80
1285434,6284000,0000000000000000
1285438,4294001,0000000000000180
1285441,421400B,00863E0400000000
1285453,4214006,0000000000000000
1285469,6254000,80FFFF00FFFFFF00
1285474,4394100,7E97EE0003FE0000
1285478,4214001,0100808902ED1700
1285484,2294000,0000000000000000
1285488,4294001,0000000000000180
1285494,4394000,00000094
1285496,621401A,0005010000000000
1285520,18DA60F1,0322100000000000
1285528,4214001,0100808902ED1700
1285530,18DAF160,056210000B80
1285538,4294001,0000000000000180
1285541,421400B,00863E0400000000
1285544,6314000,0000000000000000
1285553,4214006,0000000000000000
1285574,4394100,7EA7EB0003FE0000
1285578,4214001,0100808902ED1700
1285588,4294001,0000000000000180
1285594,4394000,00000094
1285596,2214000,006800000000
1285620,18DA60F1,0322100000000000
1285628,4214001,0100808902D71700
1285630,18DAF160,056210000B80
1285638,4294001,0000000000000180
1285641,421400B,00863E0400000000
1285644,6264000,071EB37FC0191B00
1285650,C214003,133901012013
1285653,4214006,0000000000000000
1285655,621400A,0000
1285659,6214000,2C00400000340B00
1285674,4394100,7EB7E70003FE0000
1285678,4214001,0100808902D71700
1285688,4294001,0000000000000180
1285691,63D4000,595B00000BC00000
1285694,4394000,00000094
1285719,6254000,80FFFF00FFFFFF00
1285722,18DA60F1,0322100000000000
1285728,4214001,0100808902E21700
1285730,18DAF160,056210000B80
1285738,4294001,0000000000000180
1285741,421400B,00863E0400000000
1285745,621401A,0005010000000000
1285750,C054003,0471CAE188CC0000
1285753,4214006,0000000000000000
1285774,4394100,7E87EA0003FE0000
1285778,4214001,0100808902E21700
1285788,4294001,0000000000000180
1285791,6314000,0000000000000000
1285794,4394000,00000094
1285820,18DA60F1,0322100000000000
1285828,4214001,0100808902E21700
1285831,18DAF160,056210000B80
1285838,4294001,0000000000000180
1285841,421400B,00863E0400000000
1285843,18DA40F1,03220131
1285846,2214000,006800000000
1285850,6314003,2010300000000000
1285852,18DAF140,0462013114
1285855,4214006,0000000000000000
1285874,4394100,7EA7EC0003FE8000
1285878,4214001,0100808902E21700
1285888,4294001,0000000000000180
1285894,4394000,00000094
1285909,6214000,2C00400000340B00
1285921,18DA60F1,0322100000000000
1285928,4214001,0100808902DB1700
1285930,18DAF160,056210000B80
1285934,6284000,0000000000000000
1285938,4294001,0000000000000180
1285941,421400B,00863E0400000000
1285950,A3D4003,2CA51002D0000000
1285953,4214006,0000000000000000
1285969,6254000,80FFFF00FFFFFF00
1285974,4394100,7EA7E90003FE8000
1285978,4214001,0100808902DB1700
1285988,4294001,0000000000000180
1285994,4394000,00000094
1285996,621401A,0005010000000000
1286020,18DA60F1,0322100000000000
1286028,4214001,0100808902DB1700
1286030,18DAF160,056210000B80
1286038,4294001,0000000000000180
1286041,421400B,00863E0400000000
1286044,6314000,0000000000000000
1286050,A354003,2CA51002D0000000
1286053,4214006,0000000000000000
1286074,4394100,7E97E80003FE8000
1286078,4214001,0100808902D41700
1286088,4294001,0000000000000180
1286094,4394000,00000094
1286096,2214000,006800000000
1286119,18DA60F1,0322100000000000
1286128,4214001,0100808902D41700
1286130,18DAF160,056210000B80
1286138,4294001,0000000000000180
1286141,421400B,00863E0400000000
1286144,6264000,071EB37FC01A1B00
1286150,A194003,0000400000000000
1286153,4214006,0000000000000000
1286155,621400A,0000
1286159,6214000,2C00400000340B00
1286174,4394100,7EA7EC0003FE8000
1286178,4214001,0100808902D41700
1286188,4294001,0000000000000180
1286191,63D4000,595B00000BC00000
1286194,4394000,00000094
1286219,6254000,80FFFF00FFFFFF00
1286222,18DA60F1,0322100000000000
1286228,4214001,0100808902D01700
1286231,18DAF160,056210000B80
1286238,4294001,0000000000000180
1286241,421400B,00863E0400000000
1286246,621401A,0005010000000000
1286250,C394003,C202000008016000
1286253,4214006,0000000000000000
1286274,4394100,7EA7EA0003FE8000
1286278,4214001,0100808902D01700
1286288,4294001,0000000000000180
1286291,6314000,0000000000000000
1286294,4394000,00000094
1286306,E094000,001E04401C4B
1286309,E094003,000E
1286312,E09400A,000E
1286317,E094020,000A
1286320,18DA60F1,0322100000000000
1286325,E09401A,000E
1286328,4214001,0100808902D01700
1286331,18DAF160,056210000B80
1286338,4294001,0000000000000180
1286341,421400B,00863E0400000000
1286344,2214000,006800000000
1286350,6314003,2010300000000000
1286353,4214006,0000000000000000
1286369,6314020,18000098
1286374,4394100,7EA7E90003FF8000
1286378,4214001,0100808902D71700
1286388,4294001,0000000000000180
1286394,4394000,00000094
1286409,6214000,2C00400000340B00
1286420,18DA60F1,0322100000000000
1286428,4214001,0100808902D71700
1286431,18DAF160,056210000B80
1286434,6284000,0000000000000000
1286439,4294001,0000000000000180
1286441,421400B,00863E0400000000
1286453,4214006,0000000000000000
1286469,6254000,80FFFF00FFFFFF00
1286474,4394100,7EC7EA0003FE8000
1286478,4214001,0100808902D71700
1286484,2294000,0000000000000000
1286488,4294001,0000000000000180
1286494,4394000,00000094
1286496,621401A,0005010000000000
1286520,18DA60F1,0322100000000000
1286528,4214001,0100808902D71700
1286531,18DAF160,056210000B80
1286538,4294001,0000000000000180
1286541,421400B,00863E0400000000
1286544,6314000,0000000000000000
1286553,4214006,0000000000000000
1286574,4394100,7EA7EB0003FE8000
1286578,4214001,0100808902D71700
1286588,4294001,0000000000000180
1286594,4394000,00000094
1286596,2214000,006800000000
1286620,18DA60F1,0322100000000000
1286628,4214001,0100808902D71700
1286631,18DAF160,056210000B80
1286638,4294001,0000000000000180
1286641,421400B,00863E0400000000
1286644,6264000,071EB37FD0191B00
1286650,C214003,133901012013
1286653,4214006,0000000000000000
1286655,621400A,0000
1286659,6214000,2C00400000340B00
1286674,4394100,7E97EA0003FE8000
1286678,4214001,0100808902D71700
1286688,4294001,0000000000000180
1286691,63D4000,595B00000BC00000
1286694,4394000,00000094
1286719,6254000,80FFFF00FFFFFF00
1286722,18DA60F1,0322100000000000
1286728,4214001,0100808902E91700
1286731,18DAF160,056210000B80
1286738,4294001,0000000000000180
1286741,421400B,00863E0400000000
1286745,621401A,0005010000000000
1286750,C054003,0471CAE188CC0000
1286753,4214006,0000000000000000
1286774,4394100,7EA7E90003FE8000
1286779,4214001,0100808902E91700
1286788,4294001,0000000000000180
1286791,6314000,0000000000000000
1286794,4394000,00000094
1286820,18DA60F1,0322100000000000
1286828,4214001,0100808902E91700
1286831,18DAF160,056210000B80
1286838,4294001,0000000000000180
1286840,18DA40F1,03220131
1286843,421400B,00863E0400000000
1286846,18DAF140,0462013114
1286848,2214000,006800000000
1286851,6314003,2010300000000000
1286854,4214006,0000000000000000
1286874,4394100,7ED7EB0003FE8000
1286878,4214001,0100808902E21700
1286888,4294001,0000000000000180
1286893,4394000,00000094
1286909,6214000,2C00400000340B00
1286920,18DA60F1,0322100000000000
1286928,4214001,0100808902E21800
1286931,18DAF160,056210000B80
1286934,6284000,0000000000000000
1286938,4294001,0000000000000180
1286942,421400B,00863E0400000000
1286950,A3D4003,2CA51002D0000000
1286953,4214006,0000000000000000
1286969,6254000,80FFFF00FFFFFF00
1286974,4394100,7EA7EB0003FE8000
1286978,4214001,0100808902E21700
1286988,4294001,0000000000000180
1286994,4394000,00000094
1286996,621401A,0005010000000000
1287021,18DA60F1,0322100000000000
1287028,4214001,0100808902ED1700
1287031,18DAF160,056210000B80
1287038,4294001,0000000000000180
1287041,421400B,00863E0400000000
1287044,6314000,0000000000000000
1287050,A354003,2CA51002D0000000
1287053,4214006,0000000000000000
1287074,4394100,7E77EA0003FE0000
1287078,4214001,0100808902ED1700
1287088,4294001,0000000000000180
1287093,4394000,00000094
1287096,2214000,006800000000
1287120,18DA60F1,0322100000000000
1287128,4214001,0100808902ED1700
1287131,18DAF160,056210000B80
1287138,4294001,0000000000000180
1287141,6264000,071EB37FD01A1B00
1287144,421400B,00863E0400000000
1287150,A194003,0000400000000000
1287153,4214006,0000000000000000
1287155,621400A,0000
1287159,6214000,2C00400000340B00
1287174,4394100,7EB7E90003FE0000
1287178,4214001,0100808902F41800
1287189,4294001,0000000000000180
1287191,63D4000,595B00000BC00000
1287194,4394000,00000094
1287219,6254000,80FFFF00FFFFFF00
1287222,18DA60F1,0322100000000000
1287228,4214001,0100808902F41700
1287231,18DAF160,056210000C00
1287238,4294001,0000000000000180
1287241,421400B,00863E0400000000
1287246,621401A,0005010000000000
1287250,C394003,C202000008016000
1287253,4214006,0000000000000000
1287274,4394100,7EC7EA0003FE8000
1287278,4214001,0100808902F41700
1287288,4294001,0000000000000180
1287291,6314000,0000000000000000
1287294,4394000,00000094
1287306,E094000,001E04401C4B
1287309,E094003,000E
1287312,E09400A,000E
1287317,E094020,000A
1287320,18DA60F1,0322100000000000
1287325,E09401A,000E
1287328,4214001,0100808902E61700
1287331,18DAF160,056210000B80
1287338,4294001,0000000000000180
1287341,421400B,00863E0400000000
1287344,2214000,006800000000
1287350,6314003,2010300000000000
1287353,4214006,0000000000000000
1287369,6314020,00000094
1287374,4394100,7EA7EB0003FE0000
1287378,4214001,0100808902E61800
1287388,4294001,0000000000000180
1287393,4394000,00000094
1287409,6214000,2C00400000340B00
1287420,18DA60F1,0322100000000000
1287428,4214001,0100808902E61700
1287431,18DAF160,056210000C00
1287434,6284000,0000000000000000
1287438,4294001,0000000000000180
1287442,421400B,00863E0400000000
1287453,4214006,0000000000000000
1287469,6254000,80FFFF00FFFFFF00
1287474,4394100,7EA7E80003FE8000
1287478,4214001,0100808902E91700
1287484,2294000,0000000000000000
1287488,4294001,0000000000000180
1287494,4394000,00000094
1287496,621401A,0005010000000000
1287520,18DA60F1,0322100000000000
