29536434,4214001,0100808003571700
29544513,4394100,7EA7EB0003FF8000
29547392,421400B,00863E0440000000
29550312,4294001,0000000000000180
29563771,4394000,00000043
29579492,6214000,2800400000360B00
29583171,4214006,0000000000000000
29586373,A3D4003,2CA5100010000000
29589192,4214001,0100808003571700
29596932,4294001,0000000000000180
29604592,6284000,0000000000000000
29636511,4214001,0100808003571700
29639551,6254000,80FFFF00FFFFFF00
29644510,4394100,7EB7EB0003FF8000
29647391,421400B,00863E0440000000
29650311,4294001,0000000000000180
29663790,4394000,00000043
29683169,4214006,0000000000000000
29686330,A354003,2CA5100010000000
29689129,4214001,01008080034D1700
29696849,4294001,0000000000000180
29709730,6314000,0000000000000000
29712610,621401A,0005010000000000
29736428,4214001,01008080034D1700
29744608,4394100,7E97EA0003FF8000
29747489,421400B,00863E0440000000
29750408,4294001,0000000000000180
29763807,4394000,00000043
29766349,2214000,806800000000
29783146,4214006,0000000000000000
29786287,4214001,01008080034D1700
29789207,A194003,0000400000000000
29796647,4294001,0000000000000180
29809445,6264000,071ED87FF31D1F00
29829526,6214000,2800400000360B00
29836267,4214001,01008080034D1700
29844466,4394100,7EA7EB0003FE8000
29847387,4294001,0000000000000180
29850266,421400B,00863E0440000000
29859545,63D4000,5B5A00000BC00000
29863765,4394000,00000043
29883185,4214006,0000000000000000
29886325,C394003,C202000008016000
29889144,4214001,0100808003541700
29892025,6254000,80FFFF00FFFFFF00
29896643,4294001,0000000000000180
29936302,4214001,0100808003541700
29944482,4394100,7EB7EC0003FE8000
29947402,4294001,0000000000000180
29950282,421400B,00863E0440000000
29959622,6314000,0000000000000000
29962502,621401A,0005010000000000
29964642,4394000,00000043
29975942,E094000,000E04401C4B
29979802,E094020,000A
29981582,E094003,001E
29984502,4214006,0000000000000000
29987322,4214001,0100808003541700
29990221,6314003,2010300000000000
29992363,6314020,1000009C
29994141,E09400A,001E
29997061,4294001,0000000000000180
29998840,621400A,0000
30000621,E09401A,001E
30002401,E094024,001A
30014161,2214000,806800000000
30036500,4214001,0100808003541700
30044500,4394100,7EA7EB0003FF8000
30047420,4294001,0000000000000180
30050300,421400B,00863E0440000000
30063780,4394000,00000043
30079539,6214000,2800400000360B00
30083138,4214006,0000000000000000
30086539,4214001,0100808003541700
30096838,4294001,0000000000000180
30104578,6284000,0000000000000000
30136737,4214001,0100808003541700
30139617,6254000,80FFFF00FFFFFF00
30144417,6314024,0000000000000000
30147298,4394100,7EA7EB0003FF8000
30150177,421400B,00863E0440000000
30153095,4294001,0000000000000180
30156037,2294000,0000000000000000
30163837,4394000,00000043
30183175,4214006,0000000000000000
30186456,4214001,0100808003491700
30196774,4294001,0000000000000180
30209735,6314000,0000000000000000
30212615,621401A,0005010000000000
30236334,4214001,0100808003491700
30244513,4394100,7E97EB0003FF8000
30247434,4294001,0000000000000180
30250313,421400B,00863E0440000000
30263753,4394000,00000043
30266293,2214000,806800000000
30283193,4214006,0000000000000000
30285952,C214003,000101012013
30288752,4214001,0100808003491700
30296633,4294001,0000000000000180
30309512,6264000,071ED87FF3201F00
30329551,6214000,2800400000360B00
30336331,4214001,01008080033B1700
30344471,4394100,7EB7EB0003FE8000
30347431,4294001,0000000000000180
30350310,421400B,00863E0440000000
30359573,63D4000,5B5A00000BC00000
30363751,4394000,00000043
30383130,4214006,0000000000000000
30386270,C054003,1781CAE188D70000
30389070,4214001,01008080033B1700
30391970,6254000,80FFFF00FFFFFF00
30396670,4294001,0000000000000180
30436468,4214001,01008080033B1700
30444508,4394100,7EA7EC0003FF8000
30447429,4294001,0000000000000180
30450308,421400B,00863E0440000000
30459647,6314000,0000000000000000
30462526,621401A,0005010000000000
30464668,4394000,00000043
30483127,4214006,0000000000000000
30484906,621400A,0000
30487725,4214001,0100808003421700
30490626,6314003,2010300000000000
30496865,4294001,0000000000000180
30514145,2214000,806800000000
30536484,4214001,0100808003421700
30544485,4394100,7EA7EA0003FE8000
30547403,4294001,0000000000000180
30550284,421400B,00863E0440000000
30563743,4394000,00000043
30579541,6214000,2800400000360B00
30583123,4214006,0000000000000000
30586364,A3D4003,2CA5100010000000
30589182,4214001,0100808003421700
30596822,4294001,0000000000000180
30604583,6284000,0000000000000000
30636460,4214001,0100808003371700
30639721,6254000,80FFFF00FFFFFF00
30644581,4394100,7EA7EB0003FF8000
30647501,4294001,0000000000000180
30650381,421400B,00863E0440000000
30663841,4394000,00000043
30683160,4214006,0000000000000000
30686320,A354003,2CA5100010000000
30689140,4214001,0100808003371700
30696680,4294001,0000000000000180
30709659,6314000,0000000000000000
30712539,621401A,0005010000000000
30736618,4214001,0100808003371700
30744498,4394100,7EA7EC0003FF8000
30747418,4294001,0000000000000180
30750299,421400B,00863E0440000000
30763737,4394000,00000043
30766277,2214000,806800000000
30783178,4214006,0000000000000000
30786397,A194003,0000400000000000
30789217,4214001,0100808003371700
30796617,4294001,0000000000000180
30809476,6264000,071ED87FF31D1F00
30829536,6214000,2800400000360B00
30836476,4214001,01008080033E1700
30844474,4394100,7EB7EC0003FF8000
30847394,4294001,0000000000000180
30850274,421400B,00863E0440000000
30859554,63D4000,5B5A00000BC00000
30863734,4394000,00000043
30883094,4214006,0000000000000000
30886314,C394003,C202000008016000
30889173,4214001,01008080033E1700
30892054,6254000,80FFFF00FFFFFF00
30896774,4294001,0000000000000180
30936692,4214001,01008080033E1700
30944472,4394100,7E97EA0003FF8000
30947393,4294001,0000000000000180
30950272,421400B,00863E0440000000
30959512,6314000,0000000000000000
30962392,621401A,0005010000000000
30964531,4394000,00000043
30976092,E094000,000E04401C4B
30979811,E094020,000A
30981591,E094003,001E
30984511,4214006,0000000000000000
30987371,4214001,01008080033E1700
30990271,6314003,2010300000000000
30992371,6314020,1800009C
30994151,E09400A,001E
30997071,4294001,0000000000000180
30998851,621400A,0000
31000631,E09401A,001E
31002412,E094024,001A
31014131,2214000,806800000000
31036530,4214001,01008080033E1700
31044470,4394100,7EA7EB0003FF8000
31047390,4294001,0000000000000180
31050271,421400B,00863E0440000000
31063728,4394000,00000043
31079588,6214000,2800400000360B00
31083089,4214006,0000000000000000
31086688,4214001,01008080033E1700
31096807,4294001,0000000000000180
31104628,6284000,0000000000000000
31136607,4214001,0100808003371700
31139707,6254000,80FFFF00FFFFFF00
31144428,6314024,0000000000000000
31147306,4394100,7EC7EB0003FF8000
31150186,421400B,00863E0440000000
31153107,4294001,0000000000000180
31156046,2294000,0000000000000000
31163827,4394000,00000043
31183086,4214006,0000000000000000
31186606,4214001,0100808003371700
31196644,4294001,0000000000000180
31209624,6314000,0000000000000000
31212504,621401A,0005010000000000
31236484,4214001,0100808003371700
31244483,4394100,7EA7EC0003FF8000
31247404,4294001,0000000000000180
31250284,421400B,00863E0440000000
31263723,4394000,00000043
31266263,2214000,806800000000
31283143,4214006,0000000000000000
31285943,C214003,000101012013
31288803,4214001,01008080033E1700
31296723,4294001,0000000000000180
31309382,6264000,071ED87FF31D1F00
31329461,6214000,2800400000360B00
31336661,4214001,01008080033E1700
31344460,4394100,7EB7EA0003FE8000
31347380,4294001,0000000000000180
31350261,421400B,00863E0440000000
31359461,63D4000,5B5A00000BC00000
31363720,4394000,00000043
31383060,4214006,0000000000000000
31386260,C054003,1781CAE188D70000
31389119,4214001,01008080033E1700
31391999,6254000,80FFFF00FFFFFF00
31396899,4294001,0000000000000180
31436738,4214001,0100808003341700
31444418,4394100,7EA7ED0003FE8000
31447339,4294001,0000000000000180
31450217,421400B,00863E0440000000
31459498,6314000,0000000000000000
31462378,621401A,0005010000000000
31464517,4394000,00000043
31483057,4214006,0000000000000000
31484838,621400A,0000
31487657,4214001,0100808003341700
31490558,6314003,2010300000000000
31496796,4294001,0000000000000180
31514117,2214000,806800000000
31536614,4214001,0100808003341700
31544474,4394100,7EA7EA0003FE8000
31547395,4294001,0000000000000180
31550274,421400B,00863E0440000000
31563815,4394000,00000043
31579674,6214000,2800400000360B00
31583073,4214006,0000000000000000
31586353,A3D4003,2CA5100010000000
31589213,4214001,01008080033E1700
31596854,4294001,0000000000000180
31604613,6284000,0000000000000000
31636753,4214001,01008080033E1700
31639632,6254000,80FFFF00FFFFFF00
31644472,4394100,7EA7EA0003FE8000
31647392,4294001,0000000000000180
31650272,421400B,00863E0440000000
31663710,4394000,00000043
31683130,4214006,0000000000000000
31686311,A354003,2CA5100010000000
31689171,4214001,01008080033E1700
31696750,4294001,0000000000000180
31709490,6314000,0000000000000000
31712370,621401A,0005010000000000
31736589,4214001,0100808003371700
31744449,4394100,7EA7EB0003FF8000
31747369,4294001,0000000000000180
31750249,421400B,00863E0440000000
31763708,4394000,00000043
31766248,2214000,806800000000
31783048,4214006,0000000000000000
31786388,A194003,0000400000000000
31789207,4214001,0100808003371700
31796827,4294001,0000000000000180
31809368,6264000,071ED87FF31D1E00
31829407,6214000,2800400000360B00
31836766,4214001,0100808003371700
31844467,4394100,7EA7EC0003FF8000
31847387,4294001,0000000000000180
31850266,421400B,00863E0440000000
31859426,63D4000,5B5A00000BC00000
31863726,4394000,00000043
31883064,4214006,0000000000000000
31886304,C394003,C202000008016000
31889104,4214001,0100808003371600
31891985,6254000,80FFFF00FFFFFF00
31896805,4294001,0000000000000180
31936643,4214001,0100808003291700
31944444,4394100,7EB7EA0003FF8000
31947364,4294001,0000000000000180
31950243,421400B,00863E0440000000
31959483,6314000,0000000000000000
31962364,621401A,0005010000000000
31964503,4394000,00000043
31976062,E094000,000E04401C4B
31979822,E094020,000A
31981603,E094003,001E
31984522,4214006,0000000000000000
31987342,4214001,0100808003291700
31990241,6314003,2010300000000000
31992363,6314020,00000094
31994143,E09400A,001E
31997063,4294001,0000000000000180
31998843,621400A,0000
32000622,E09401A,001E
32002403,E094024,001A
32014141,2214000,806800000000
32036720,4214001,0100808003291700
32044562,4394100,7EA7EB0003FF8000
32047480,4294001,0000000000000180
32050361,421400B,00863E0440000000
32063800,4394000,00000043
32079460,6214000,2800400000360B00
32083039,4214006,0000000000000000
32086800,4214001,0100808003341700
32096798,4294001,0000000000000180
32104538,6284000,0000000000000000
32136657,4214001,0100808003341700
32139538,6254000,80FFFF00FFFFFF00
32144438,6314024,0000000000000000
32147318,4394100,7EA7EB0003FF8000
32150198,421400B,00863E0440000000
32153117,4294001,0000000000000180
32156057,2294000,0000000000000000
32163697,4394000,00000043
32183076,4214006,0000000000000000
32186795,4214001,0100808003341700
32196816,4294001,0000000000000180
32209476,6314000,0000000000000000
32212355,621401A,0005010000000000
32236954,4214001,01008080033E1700
32244434,4394100,7EA7EA0003FE8000
32247355,4294001,0000000000000180
32250235,421400B,00863E0440000000
32263693,4394000,00000043
32266233,2214000,806800000000
32283034,4214006,0000000000000000
32285933,C214003,000101012013
32288794,4214001,01008080033E1700
32296893,4294001,0000000000000180
32309372,6264000,071ED87FF31E1F00
32329391,6214000,2800400000360B00
32336772,4214001,01008080033E1700
32344432,4394100,7EB7EB0003FF8000
32347352,4294001,0000000000000180
32350231,421400B,00863E0440000000
32359410,63D4000,5B5A00000BC00000
32363691,4394000,00000043
32383012,4214006,0000000000000000
32386250,C054003,1781CAE188D70000
32389050,4214001,0100808003491700
32391931,6254000,80FFFF00FFFFFF00
32396809,4294001,0000000000000180
32436670,4214001,0100808003491700
32444429,4394100,7EA7EB0003FF8000
32447348,4294001,0000000000000180
32450229,421400B,00863E0440000000
32459469,6314000,0000000000000000
32462350,621401A,0005010000000000
32464490,4394000,00000043
32483029,4214006,0000000000000000
32484810,621400A,0000
32487608,4214001,0100808003491700
32490508,6314003,2010300000000000
32496848,4294001,0000000000000180
32514189,2214000,806800000000
32536727,4214001,0100808003421700
32544527,4394100,7E87EC0003FF8000
32547447,4294001,0000000000000180
32550326,421400B,00863E0440000000
32563727,4394000,00000043
32579386,6214000,2800400000360B00
32582986,4214006,0000000000000000
32586346,A3D4003,2CA5100010000000
32589166,4214001,0100808003421700
32596845,4294001,0000000000000180
32604506,6284000,0000000000000000
32636744,4214001,0100808003421700
32639625,6254000,80FFFF00FFFFFF00
32644425,4394100,7EA7EB0003FF8000
32647345,4294001,0000000000000180
32650224,421400B,00863E0440000000
32663683,4394000,00000043
32683063,4214006,0000000000000000
32686303,A354003,2CA5100010000000
32689123,4214001,0100808003421700
32696862,4294001,0000000000000180
32709462,6314000,0000000000000000
32712342,621401A,0005010000000000
32736825,4214001,0100808003301700
32744420,4394100,7EA7EB0003FF8000
32747341,4294001,0000000000000180
32750221,421400B,00863E0440000000
32763701,4394000,00000043
32766241,2214000,806800000000
32783082,4214006,0000000000000000
32786381,A194003,0000400000000000
32789220,4214001,0100808003301700
32796940,4294001,0000000000000180
32809340,6264000,071ED87FF31D1E00
32829380,6214000,2800400000360B00
32836799,4214001,0100808003301700
32844440,4394100,7EA7EC0003FF8000
32847360,4294001,0000000000000180
32850240,421400B,00863E0440000000
32859400,63D4000,5B5A00000BC00000
32863680,4394000,00000043
32882998,4214006,0000000000000000
32886299,C394003,C202000008016000
32889158,4214001,01008080033E1700
32892038,6254000,80FFFF00FFFFFF00
32896958,4294001,0000000000000180
32936837,4214001,01008080033E1700
32944497,4394100,7E97EC0003FF8000
32947416,4294001,0000000000000180
32950296,421400B,00863E0440000000
32959515,6314000,0000000000000000
32962396,621401A,0005010000000000
32964536,4394000,00000043
32976035,E094000,000E04401C4B
32979836,E094020,000A
32981616,E094003,001E
32984535,4214006,0000000000000000
32987395,4214001,01008080033E1700
32990296,6314003,2010300000000000
32992395,6314020,080000A8
32994174,E09400A,001E
32997095,4294001,0000000000000180
32998874,621400A,0000
33000655,E09401A,001E
33002435,E094024,001A
33014175,2214000,806800000000
33036814,4214001,0100808003421700
33044434,4394100,7EB7EB0003FF8000
33047354,4294001,0000000000000180
33050233,421400B,00863E0440000000
33063673,4394000,00000043
33079373,6214000,2800400000360B00
33083013,4214006,0000000000000000
33086853,4214001,0100808003421700
33096912,4294001,0000000000000180
33104472,6284000,0000000000000000
33136831,4214001,0100808003421700
33139712,6254000,80FFFF00FFFFFF00
33144411,4394100,7EB7EC0003FF8000
33147331,4294001,0000000000000180
33150212,421400B,00863E0440000000
33153130,6314024,0000000000000000
33156071,2294000,0000000000000000
33163672,4394000,00000043
33182990,4214006,0000000000000000
33186910,4214001,01008080033E1700
33196970,4294001,0000000000000180
33209450,6314000,0000000000000000
33212329,621401A,0005010000000000
33236928,4214001,01008080033E1700
33244429,4394100,7EA7EC0003FF8000
33247349,4294001,0000000000000180
33250228,421400B,00863E0440000000
33263667,4394000,00000043
33266207,2214000,806800000000
33283047,4214006,0000000000000000
33285908,C214003,000101012013
33288768,4214001,01008080033E1700
33296947,4294001,0000000000000180
33309346,6264000,071ED87FF31E1F00
33329365,6214000,2800400000360B00
33336865,4214001,0100808003421700
33344425,4394100,7EA7EC0003FF8000
33347345,4294001,0000000000000180
33350224,421400B,00863E0440000000
33359385,63D4000,5B5A00000BC00000
33363664,4394000,00000043
33383003,4214006,0000000000000000
33386245,C054003,1781CAE188D70000
33389064,4214001,0100808003421700
33391944,6254000,80FFFF00FFFFFF00
33396965,4294001,0000000000000180
33436864,4214001,0100808003421700
33444504,4394100,7EA7EB0003FF8000
33447424,4294001,0000000000000180
33450304,421400B,00863E0440000000
33459543,6314000,0000000000000000
33462423,621401A,0005010000000000
33464563,4394000,00000043
33483042,4214006,0000000000000000
33484823,621400A,0000
33487642,4214001,0100808003421700
33490542,6314003,2010300000000000
33496982,4294001,0000000000000180
33514062,2214000,806800000000
33536881,4214001,0100808003421700
33544421,4394100,7EA7EC0003FF8000
33547341,4294001,0000000000000180
33550221,421400B,00863E0440000000
